,Target ID,Algorithm,Selection Metric,Metric,Value,trial
120,4005,GCN,SERA,MAE,0.3153138427008818,0
121,4005,GCN,SERA,MSE,0.1336446821499163,0
122,4005,GCN,SERA,R2,0.8864245570338958,0
123,4005,GCN,SERA,RMSE,0.3655744550018728,0
127,4005,GCN,SERA,SERA,0.0215570367872715,0
128,4005,GCN,SERA,MAE,0.1603049592293888,1
129,4005,GCN,SERA,MSE,0.042384842514771,1
130,4005,GCN,SERA,R2,0.9646502262672386,1
131,4005,GCN,SERA,RMSE,0.2058757939019811,1
135,4005,GCN,SERA,SERA,0.0076329796575009,1
136,4005,GCN,SERA,MAE,1.562709647762057,2
137,4005,GCN,SERA,MSE,2.4989957554701627,2
138,4005,GCN,SERA,R2,-1.106153048859989,2
139,4005,GCN,SERA,RMSE,1.5808212281817835,2
143,4005,GCN,SERA,SERA,0.4099743068218231,2
144,4005,GCN,SERA,MAE,0.2230662649497889,3
145,4005,GCN,SERA,MSE,0.0853084629241605,3
146,4005,GCN,SERA,R2,0.9306412242546332,3
147,4005,GCN,SERA,RMSE,0.2920761252210809,3
151,4005,GCN,SERA,SERA,0.0163219068199396,3
152,4005,GCN,SERA,MAE,0.2644867005350867,4
153,4005,GCN,SERA,MSE,0.1130449475469915,4
154,4005,GCN,SERA,R2,0.9022957884481476,4
155,4005,GCN,SERA,RMSE,0.3362215750766026,4
159,4005,GCN,SERA,SERA,0.022459041327238,4
160,4005,GCN,MSE,MAE,0.3451804319993199,0
161,4005,GCN,MSE,MSE,0.1749597061340663,0
162,4005,GCN,MSE,R2,0.8513137537107125,0
163,4005,GCN,MSE,RMSE,0.418281850113134,0
167,4005,GCN,MSE,SERA,0.0294244121760129,0
168,4005,GCN,MSE,MAE,0.320121809628849,1
169,4005,GCN,MSE,MSE,0.1747155956395336,1
170,4005,GCN,MSE,R2,0.8542838333942192,1
171,4005,GCN,MSE,RMSE,0.4179899468163483,1
175,4005,GCN,MSE,SERA,0.0295714754611253,1
176,4005,GCN,MSE,MAE,1.248023046596742,2
177,4005,GCN,MSE,MSE,1.680598996195336,2
178,4005,GCN,MSE,R2,-0.416408448073535,2
179,4005,GCN,MSE,RMSE,1.296379186887593,2
183,4005,GCN,MSE,SERA,0.3162221312522888,2
184,4005,GCN,MSE,MAE,1.0930084490556555,3
185,4005,GCN,MSE,MSE,1.2736919174863024,3
186,4005,GCN,MSE,R2,-0.0355562513434906,3
187,4005,GCN,MSE,RMSE,1.1285796017500505,3
191,4005,GCN,MSE,SERA,0.2486058473587036,3
192,4005,GCN,MSE,MAE,0.3186408501475764,4
193,4005,GCN,MSE,MSE,0.1359382489461297,4
194,4005,GCN,MSE,R2,0.8825092167210751,4
195,4005,GCN,MSE,RMSE,0.3686980457584902,4
199,4005,GCN,MSE,SERA,0.0250591803342103,4
200,4005,GCN,MAE,MAE,0.2049373567069131,0
201,4005,GCN,MAE,MSE,0.0832828290965245,0
202,4005,GCN,MAE,R2,0.9292236394748756,0
203,4005,GCN,MAE,RMSE,0.2885876454329334,0
207,4005,GCN,MAE,SERA,0.0120640974491834,0
208,4005,GCN,MAE,MAE,0.495988633657516,1
209,4005,GCN,MAE,MSE,0.3078681395510616,1
210,4005,GCN,MAE,R2,0.7432320512017115,1
211,4005,GCN,MAE,RMSE,0.5548586662845428,1
215,4005,GCN,MAE,SERA,0.0696897283196449,1
216,4005,GCN,MAE,MAE,0.2625631184852143,2
217,4005,GCN,MAE,MSE,0.1391022964853129,2
218,4005,GCN,MAE,R2,0.8827646164645653,2
219,4005,GCN,MAE,RMSE,0.3729642026861464,2
223,4005,GCN,MAE,SERA,0.0337645821273326,2
224,4005,GCN,MAE,MAE,1.5183585630642484,3
225,4005,GCN,MAE,MSE,2.4270812421745664,3
226,4005,GCN,MAE,R2,-0.9733022706249732,3
227,4005,GCN,MAE,RMSE,1.5579092535107963,3
231,4005,GCN,MAE,SERA,0.4856146872043609,3
232,4005,GCN,MAE,MAE,1.0732077162294065,4
233,4005,GCN,MAE,MSE,1.255775966660337,4
234,4005,GCN,MAE,R2,-0.0853612069421376,4
235,4005,GCN,MAE,RMSE,1.1206141024725402,4
239,4005,GCN,MAE,SERA,0.1781971603631973,4
