,Target ID,Algorithm,Selection Metric,Metric,Value,trial
154,220,SVR,Oracle,R2,0.9721933196540552,4
155,220,SVR,Oracle,RMSE,0.195259027989557,4
159,220,SVR,Oracle,SERA,0.0090271355584263,4
160,220,kNN,Oracle,MAE,0.0342432501519225,0
161,220,kNN,Oracle,MSE,0.030356201920525,0
162,220,kNN,Oracle,R2,0.9764008784184484,0
163,220,kNN,Oracle,RMSE,0.1742303128635342,0
167,220,kNN,Oracle,SERA,0.0054586310870945,0
168,220,kNN,Oracle,MAE,0.0350541627624639,1
169,220,kNN,Oracle,MSE,0.0318682661275554,1
170,220,kNN,Oracle,R2,0.9756415859222668,1
171,220,kNN,Oracle,RMSE,0.1785168511025092,1
175,220,kNN,Oracle,SERA,0.0047183418646454,1
176,220,kNN,Oracle,MAE,0.0358726679253689,2
177,220,kNN,Oracle,MSE,0.0320398439503668,2
178,220,kNN,Oracle,R2,0.9753721583795396,2
179,220,kNN,Oracle,RMSE,0.1789967707819524,2
183,220,kNN,Oracle,SERA,0.0040155709721148,2
184,220,kNN,Oracle,MAE,0.0315471215713565,3
185,220,kNN,Oracle,MSE,0.0249750499753601,3
186,220,kNN,Oracle,R2,0.9804064051374796,3
187,220,kNN,Oracle,RMSE,0.1580349644077542,3
191,220,kNN,Oracle,SERA,0.0042597660794854,3
192,220,kNN,Oracle,MAE,0.0356498102628013,4
193,220,kNN,Oracle,MSE,0.0311860041159281,4
194,220,kNN,Oracle,R2,0.9772549639118748,4
195,220,kNN,Oracle,RMSE,0.176595594837267,4
199,220,kNN,Oracle,SERA,0.0070997532457113,4
200,220,MR,Oracle,MAE,0.8758510208372047,0
201,220,MR,Oracle,MSE,1.3355474586064486,0
202,220,MR,Oracle,R2,-0.0382638426276678,0
203,220,MR,Oracle,RMSE,1.1556588850549494,0
207,220,MR,Oracle,SERA,0.6411858201026917,0
208,220,MR,Oracle,MAE,0.8900969182029714,1
209,220,MR,Oracle,MSE,1.3600253583480482,1
210,220,MR,Oracle,R2,-0.039531322547053,1
211,220,MR,Oracle,RMSE,1.1662012512204092,1
215,220,MR,Oracle,SERA,0.650666356086731,1
216,220,MR,Oracle,MAE,0.8864441500956223,2
217,220,MR,Oracle,MSE,1.3613533974521277,2
218,220,MR,Oracle,R2,-0.0464219461825134,2
219,220,MR,Oracle,RMSE,1.1667704990494607,2
223,220,MR,Oracle,SERA,0.6508865356445312,2
224,220,MR,Oracle,MAE,0.8789724399225692,3
225,220,MR,Oracle,MSE,1.322192194248911,3
226,220,MR,Oracle,R2,-0.0372951489610122,3
227,220,MR,Oracle,RMSE,1.1498661636246676,3
231,220,MR,Oracle,SERA,0.6149511933326721,3
232,220,MR,Oracle,MAE,0.9066226526828048,4
233,220,MR,Oracle,MSE,1.438770782482338,4
234,220,MR,Oracle,R2,-0.0493455092371564,4
235,220,MR,Oracle,RMSE,1.199487716686727,4
239,220,MR,Oracle,SERA,0.7221915125846863,4
