,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,2409,DNN,MAE,MAE,0.3481733961988034,0
1,2409,DNN,MAE,MSE,0.1959098787229798,0
2,2409,DNN,MAE,R2,0.8502069851498874,0
3,2409,DNN,MAE,RMSE,0.4426170791135153,0
7,2409,DNN,MAE,SERA,0.0515529587864875,0
8,2409,DNN,MSE,MAE,0.3481733961988034,0
9,2409,DNN,MSE,MSE,0.1959098787229798,0
10,2409,DNN,MSE,R2,0.8502069851498874,0
11,2409,DNN,MSE,RMSE,0.4426170791135153,0
15,2409,DNN,MSE,SERA,0.0515529587864875,0
40,2409,DNN,SERA,MAE,0.1671887983450077,0
41,2409,DNN,SERA,MSE,0.0655706323622289,0
42,2409,DNN,SERA,R2,0.9498645868641716,0
43,2409,DNN,SERA,RMSE,0.2560676323986085,0
47,2409,DNN,SERA,SERA,0.0255707986652851,0
48,2409,DNN,MAE,MAE,0.3169091169427436,1
49,2409,DNN,MAE,MSE,0.1924036268537054,1
50,2409,DNN,MAE,R2,0.8513310559015155,1
51,2409,DNN,MAE,RMSE,0.4386383782271057,1
55,2409,DNN,MAE,SERA,0.0678666308522224,1
56,2409,DNN,MSE,MAE,0.3169091169427436,1
57,2409,DNN,MSE,MSE,0.1924036268537054,1
58,2409,DNN,MSE,R2,0.8513310559015155,1
59,2409,DNN,MSE,RMSE,0.4386383782271057,1
63,2409,DNN,MSE,SERA,0.0678666308522224,1
88,2409,DNN,SERA,MAE,0.3315191374159105,1
89,2409,DNN,SERA,MSE,0.1964257988841955,1
90,2409,DNN,SERA,R2,0.84822315155203,1
91,2409,DNN,SERA,RMSE,0.4431995023510242,1
95,2409,DNN,SERA,SERA,0.0792358592152595,1
96,2409,DNN,MAE,MAE,0.5371726890224372,2
97,2409,DNN,MAE,MSE,0.5628045720285724,2
98,2409,DNN,MAE,R2,0.5589259768805458,2
99,2409,DNN,MAE,RMSE,0.7502030205408216,2
103,2409,DNN,MAE,SERA,0.2764734625816345,2
104,2409,DNN,MSE,MAE,0.5371726890224372,2
105,2409,DNN,MSE,MSE,0.5628045720285724,2
106,2409,DNN,MSE,R2,0.5589259768805458,2
107,2409,DNN,MSE,RMSE,0.7502030205408216,2
111,2409,DNN,MSE,SERA,0.2764734625816345,2
136,2409,DNN,SERA,MAE,0.078290497965277,2
137,2409,DNN,SERA,MSE,0.0206461527072795,2
138,2409,DNN,SERA,R2,0.9838194604501612,2
139,2409,DNN,SERA,RMSE,0.1436876915650035,2
143,2409,DNN,SERA,SERA,0.0065870326943695,2
144,2409,DNN,MAE,MAE,0.4303796584009334,3
145,2409,DNN,MAE,MSE,0.2981079906277493,3
146,2409,DNN,MAE,R2,0.7645869162121122,3
147,2409,DNN,MAE,RMSE,0.5459926653607622,3
151,2409,DNN,MAE,SERA,0.0707621872425079,3
152,2409,DNN,MSE,MAE,0.4303796584009334,3
153,2409,DNN,MSE,MSE,0.2981079906277493,3
154,2409,DNN,MSE,R2,0.7645869162121122,3
155,2409,DNN,MSE,RMSE,0.5459926653607622,3
159,2409,DNN,MSE,SERA,0.0707621872425079,3
184,2409,DNN,SERA,MAE,0.344698330088994,3
185,2409,DNN,SERA,MSE,0.2244585769561939,3
186,2409,DNN,SERA,R2,0.8227471673180307,3
187,2409,DNN,SERA,RMSE,0.4737705952844624,3
191,2409,DNN,SERA,SERA,0.0809620320796966,3
192,2409,DNN,MAE,MAE,0.4363440318756396,4
193,2409,DNN,MAE,MSE,0.2842105261594965,4
194,2409,DNN,MAE,R2,0.7752008633720485,4
195,2409,DNN,MAE,RMSE,0.5331139898365982,4
199,2409,DNN,MAE,SERA,0.0539175122976303,4
200,2409,DNN,MSE,MAE,0.4363440318756396,4
201,2409,DNN,MSE,MSE,0.2842105261594965,4
202,2409,DNN,MSE,R2,0.7752008633720485,4
203,2409,DNN,MSE,RMSE,0.5331139898365982,4
207,2409,DNN,MSE,SERA,0.0539175122976303,4
232,2409,DNN,SERA,MAE,0.3233118656368987,4
233,2409,DNN,SERA,MSE,0.1656299678020207,4
234,2409,DNN,SERA,R2,0.8689933329889599,4
235,2409,DNN,SERA,RMSE,0.4069766182497721,4
239,2409,DNN,SERA,SERA,0.0324280075728893,4
