,Target ID,Algorithm,Selection Metric,Metric,Value,trial
24,2409,MR,SERA,MAE,0.9560828434007272,0
25,2409,MR,SERA,MSE,1.3267676994268045,0
26,2409,MR,SERA,R2,-0.0144487608198249,0
27,2409,MR,SERA,RMSE,1.1518540269612312,0
31,2409,MR,SERA,SERA,0.4807284474372864,0
32,2409,MR,MAE,MAE,0.9560828434007272,0
33,2409,MR,MAE,MSE,1.3267676994268045,0
34,2409,MR,MAE,R2,-0.0144487608198249,0
35,2409,MR,MAE,RMSE,1.1518540269612312,0
39,2409,MR,MAE,SERA,0.4807284474372864,0
40,2409,MR,MSE,MAE,0.9560828434007272,0
41,2409,MR,MSE,MSE,1.3267676994268045,0
42,2409,MR,MSE,R2,-0.0144487608198249,0
43,2409,MR,MSE,RMSE,1.1518540269612312,0
47,2409,MR,MSE,SERA,0.4807284474372864,0
72,2409,MR,SERA,MAE,0.944419300481574,1
73,2409,MR,SERA,MSE,1.3285053345648408,1
74,2409,MR,SERA,R2,-0.026526830854046,1
75,2409,MR,SERA,RMSE,1.1526080576522275,1
79,2409,MR,SERA,SERA,0.4359495937824249,1
80,2409,MR,MAE,MAE,0.944419300481574,1
81,2409,MR,MAE,MSE,1.3285053345648408,1
82,2409,MR,MAE,R2,-0.026526830854046,1
83,2409,MR,MAE,RMSE,1.1526080576522275,1
87,2409,MR,MAE,SERA,0.4359495937824249,1
88,2409,MR,MSE,MAE,0.944419300481574,1
89,2409,MR,MSE,MSE,1.3285053345648408,1
90,2409,MR,MSE,R2,-0.026526830854046,1
91,2409,MR,MSE,RMSE,1.1526080576522275,1
95,2409,MR,MSE,SERA,0.4359495937824249,1
120,2409,MR,SERA,MAE,0.9414151987528449,2
121,2409,MR,SERA,MSE,1.299061022949463,2
122,2409,MR,SERA,R2,-0.0180835411566349,2
123,2409,MR,SERA,RMSE,1.1397635820421106,2
127,2409,MR,SERA,SERA,0.4559344947338104,2
128,2409,MR,MAE,MAE,0.9414151987528449,2
129,2409,MR,MAE,MSE,1.299061022949463,2
130,2409,MR,MAE,R2,-0.0180835411566349,2
131,2409,MR,MAE,RMSE,1.1397635820421106,2
135,2409,MR,MAE,SERA,0.4559344947338104,2
136,2409,MR,MSE,MAE,0.9414151987528449,2
137,2409,MR,MSE,MSE,1.299061022949463,2
138,2409,MR,MSE,R2,-0.0180835411566349,2
139,2409,MR,MSE,RMSE,1.1397635820421106,2
143,2409,MR,MSE,SERA,0.4559344947338104,2
168,2409,MR,SERA,MAE,0.935395592993934,3
169,2409,MR,SERA,MSE,1.290403255657275,3
170,2409,MR,SERA,R2,-0.0190193463265466,3
171,2409,MR,SERA,RMSE,1.135959178693176,3
175,2409,MR,SERA,SERA,0.4481149613857269,3
176,2409,MR,MAE,MAE,0.935395592993934,3
177,2409,MR,MAE,MSE,1.290403255657275,3
178,2409,MR,MAE,R2,-0.0190193463265466,3
179,2409,MR,MAE,RMSE,1.135959178693176,3
183,2409,MR,MAE,SERA,0.4481149613857269,3
184,2409,MR,MSE,MAE,0.935395592993934,3
185,2409,MR,MSE,MSE,1.290403255657275,3
186,2409,MR,MSE,R2,-0.0190193463265466,3
187,2409,MR,MSE,RMSE,1.135959178693176,3
191,2409,MR,MSE,SERA,0.4481149613857269,3
216,2409,MR,SERA,MAE,0.9298420606678828,4
217,2409,MR,SERA,MSE,1.2854793842187726,4
218,2409,MR,SERA,R2,-0.0167626781115088,4
219,2409,MR,SERA,RMSE,1.1337898324728322,4
223,2409,MR,SERA,SERA,0.4480849206447601,4
224,2409,MR,MAE,MAE,0.9298420606678828,4
225,2409,MR,MAE,MSE,1.2854793842187726,4
226,2409,MR,MAE,R2,-0.0167626781115088,4
227,2409,MR,MAE,RMSE,1.1337898324728322,4
231,2409,MR,MAE,SERA,0.4480849206447601,4
232,2409,MR,MSE,MAE,0.9298420606678828,4
233,2409,MR,MSE,MSE,1.2854793842187726,4
234,2409,MR,MSE,R2,-0.0167626781115088,4
235,2409,MR,MSE,RMSE,1.1337898324728322,4
239,2409,MR,MSE,SERA,0.4480849206447601,4
