,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,260,DNN,MAE,MAE,0.4155909257436246,0
1,260,DNN,MAE,MSE,0.2790291861818851,0
2,260,DNN,MAE,R2,0.7716012290171141,0
3,260,DNN,MAE,RMSE,0.528232132856271,0
7,260,DNN,MAE,SERA,0.0509795323014259,0
8,260,DNN,MSE,MAE,0.4155909257436246,0
9,260,DNN,MSE,MSE,0.2790291861818851,0
10,260,DNN,MSE,R2,0.7716012290171141,0
11,260,DNN,MSE,RMSE,0.528232132856271,0
15,260,DNN,MSE,SERA,0.0509795323014259,0
40,260,DNN,SERA,MAE,0.2546197075981263,0
41,260,DNN,SERA,MSE,0.1197136246774353,0
42,260,DNN,SERA,R2,0.9020086567990434,0
43,260,DNN,SERA,RMSE,0.3459965674359145,0
47,260,DNN,SERA,SERA,0.033760268241167,0
48,260,DNN,MAE,MAE,0.0816829241923561,1
49,260,DNN,MAE,MSE,0.0124659303365031,1
50,260,DNN,MAE,R2,0.9896887619636828,1
51,260,DNN,MAE,RMSE,0.1116509307462464,1
55,260,DNN,MAE,SERA,0.0035086860880255,1
56,260,DNN,MSE,MAE,0.0816829241923561,1
57,260,DNN,MSE,MSE,0.0124659303365031,1
58,260,DNN,MSE,R2,0.9896887619636828,1
59,260,DNN,MSE,RMSE,0.1116509307462464,1
63,260,DNN,MSE,SERA,0.0035086860880255,1
88,260,DNN,SERA,MAE,0.1305510446589484,1
89,260,DNN,SERA,MSE,0.0298680064299424,1
90,260,DNN,SERA,R2,0.9752945736374318,1
91,260,DNN,SERA,RMSE,0.1728236281008544,1
95,260,DNN,SERA,SERA,0.0073768189176917,1
96,260,DNN,MAE,MAE,0.0954624499904553,2
97,260,DNN,MAE,MSE,0.0146941713715912,2
98,260,DNN,MAE,R2,0.9881864955831454,2
99,260,DNN,MAE,RMSE,0.121219517288229,2
103,260,DNN,MAE,SERA,0.0029842250514775,2
104,260,DNN,MSE,MAE,0.0954624499904553,2
105,260,DNN,MSE,MSE,0.0146941713715912,2
106,260,DNN,MSE,R2,0.9881864955831454,2
107,260,DNN,MSE,RMSE,0.121219517288229,2
111,260,DNN,MSE,SERA,0.0029842250514775,2
136,260,DNN,SERA,MAE,0.2608266371661081,2
137,260,DNN,SERA,MSE,0.1002949250621459,2
138,260,DNN,SERA,R2,0.9193670394711446,2
139,260,DNN,SERA,RMSE,0.3166937401688672,2
143,260,DNN,SERA,SERA,0.0214650984853506,2
144,260,DNN,MAE,MAE,0.1845455901353397,3
145,260,DNN,MAE,MSE,0.0576891870168948,3
146,260,DNN,MAE,R2,0.9540344750211563,3
147,260,DNN,MAE,RMSE,0.2401857344158784,3
151,260,DNN,MAE,SERA,0.0180318243801593,3
152,260,DNN,MSE,MAE,0.1845455901353397,3
153,260,DNN,MSE,MSE,0.0576891870168948,3
154,260,DNN,MSE,R2,0.9540344750211563,3
155,260,DNN,MSE,RMSE,0.2401857344158784,3
159,260,DNN,MSE,SERA,0.0180318243801593,3
184,260,DNN,SERA,MAE,0.1834915673852146,3
185,260,DNN,SERA,MSE,0.0545001378563901,3
186,260,DNN,SERA,R2,0.9565754419930608,3
187,260,DNN,SERA,RMSE,0.2334526458543363,3
191,260,DNN,SERA,SERA,0.0142810204997658,3
192,260,DNN,MAE,MAE,0.3044318426509094,4
193,260,DNN,MAE,MSE,0.143490565101629,4
194,260,DNN,MAE,R2,0.8853749787674632,4
195,260,DNN,MAE,RMSE,0.3788014850837164,4
199,260,DNN,MAE,SERA,0.0256811399012804,4
200,260,DNN,MSE,MAE,0.3044318426509094,4
201,260,DNN,MSE,MSE,0.143490565101629,4
202,260,DNN,MSE,R2,0.8853749787674632,4
203,260,DNN,MSE,RMSE,0.3788014850837164,4
207,260,DNN,MSE,SERA,0.0256811399012804,4
232,260,DNN,SERA,MAE,0.6296399219535649,4
233,260,DNN,SERA,MSE,0.474893317411127,4
234,260,DNN,SERA,R2,0.620639471641315,4
235,260,DNN,SERA,RMSE,0.6891250375738259,4
239,260,DNN,SERA,SERA,0.0698104202747345,4
