,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,279,DNN,MAE,MAE,0.3499170120194615,0
1,279,DNN,MAE,MSE,0.1431558803011885,0
2,279,DNN,MAE,R2,0.8840772925552834,0
3,279,DNN,MAE,RMSE,0.378359459114198,0
7,279,DNN,MAE,SERA,0.0218514595180749,0
8,279,DNN,MSE,MAE,0.3499170120194615,0
9,279,DNN,MSE,MSE,0.1431558803011885,0
10,279,DNN,MSE,R2,0.8840772925552834,0
11,279,DNN,MSE,RMSE,0.378359459114198,0
15,279,DNN,MSE,SERA,0.0218514595180749,0
40,279,DNN,SERA,MAE,0.3500969825970967,0
41,279,DNN,SERA,MSE,0.1570341632325567,0
42,279,DNN,SERA,R2,0.8728391364369095,0
43,279,DNN,SERA,RMSE,0.3962753628886822,0
47,279,DNN,SERA,SERA,0.0204565357416868,0
48,279,DNN,MAE,MAE,0.2137695931269565,1
49,279,DNN,MAE,MSE,0.079748517212578,1
50,279,DNN,MAE,R2,0.933104022071676,1
51,279,DNN,MAE,RMSE,0.2823977995887681,1
55,279,DNN,MAE,SERA,0.0227620005607604,1
56,279,DNN,MSE,MAE,0.2137695931269565,1
57,279,DNN,MSE,MSE,0.079748517212578,1
58,279,DNN,MSE,R2,0.933104022071676,1
59,279,DNN,MSE,RMSE,0.2823977995887681,1
63,279,DNN,MSE,SERA,0.0227620005607604,1
88,279,DNN,SERA,MAE,0.3317929754875184,1
89,279,DNN,SERA,MSE,0.1858284384491009,1
90,279,DNN,SERA,R2,0.8441202977629116,1
91,279,DNN,SERA,RMSE,0.4310782277604622,1
95,279,DNN,SERA,SERA,0.0263867285102605,1
96,279,DNN,MAE,MAE,0.2470435534957274,2
97,279,DNN,MAE,MSE,0.1010209345758323,2
98,279,DNN,MAE,R2,0.9178826712607092,2
99,279,DNN,MAE,RMSE,0.3178379061342941,2
103,279,DNN,MAE,SERA,0.0179030876606702,2
104,279,DNN,MSE,MAE,0.2470435534957274,2
105,279,DNN,MSE,MSE,0.1010209345758323,2
106,279,DNN,MSE,R2,0.9178826712607092,2
107,279,DNN,MSE,RMSE,0.3178379061342941,2
111,279,DNN,MSE,SERA,0.0179030876606702,2
136,279,DNN,SERA,MAE,0.0982228748181179,2
137,279,DNN,SERA,MSE,0.0169269749391704,2
138,279,DNN,SERA,R2,0.9862404958786224,2
139,279,DNN,SERA,RMSE,0.1301037083989938,2
143,279,DNN,SERA,SERA,0.0049990788102149,2
144,279,DNN,MAE,MAE,0.2646500217844149,3
145,279,DNN,MAE,MSE,0.1245010331321568,3
146,279,DNN,MAE,R2,0.8968962648224654,3
147,279,DNN,MAE,RMSE,0.3528470392849525,3
151,279,DNN,MAE,SERA,0.0347789302468299,3
152,279,DNN,MSE,MAE,0.2646500217844149,3
153,279,DNN,MSE,MSE,0.1245010331321568,3
154,279,DNN,MSE,R2,0.8968962648224654,3
155,279,DNN,MSE,RMSE,0.3528470392849525,3
159,279,DNN,MSE,SERA,0.0347789302468299,3
184,279,DNN,SERA,MAE,0.1090423392320902,3
185,279,DNN,SERA,MSE,0.0182621877904832,3
186,279,DNN,SERA,R2,0.9848764325376024,3
187,279,DNN,SERA,RMSE,0.135137662368724,3
191,279,DNN,SERA,SERA,0.0032539954409003,3
192,279,DNN,MAE,MAE,0.1480325775943889,4
193,279,DNN,MAE,MSE,0.04239349562265,4
194,279,DNN,MAE,R2,0.9649447121213744,4
195,279,DNN,MAE,RMSE,0.2058968081895637,4
199,279,DNN,MAE,SERA,0.0081865964457392,4
200,279,DNN,MSE,MAE,0.1480325775943889,4
201,279,DNN,MSE,MSE,0.04239349562265,4
202,279,DNN,MSE,R2,0.9649447121213744,4
203,279,DNN,MSE,RMSE,0.2058968081895637,4
207,279,DNN,MSE,SERA,0.0081865964457392,4
232,279,DNN,SERA,MAE,0.3660250037077552,4
233,279,DNN,SERA,MSE,0.1728530679851277,4
234,279,DNN,SERA,R2,0.8570673644641643,4
235,279,DNN,SERA,RMSE,0.4157560197821887,4
239,279,DNN,SERA,SERA,0.0233476627618074,4
