,Target ID,Algorithm,Selection Metric,Metric,Value,trial
24,260,MR,SERA,MAE,0.9222621449547732,0
25,260,MR,SERA,MSE,1.2245276234424898,0
26,260,MR,SERA,R2,-0.0023345874884537,0
27,260,MR,SERA,RMSE,1.1065837625062505,0
31,260,MR,SERA,SERA,0.4706006050109863,0
32,260,MR,MAE,MAE,0.9222621449547732,0
33,260,MR,MAE,MSE,1.2245276234424898,0
34,260,MR,MAE,R2,-0.0023345874884537,0
35,260,MR,MAE,RMSE,1.1065837625062505,0
39,260,MR,MAE,SERA,0.4706006050109863,0
40,260,MR,MSE,MAE,0.9222621449547732,0
41,260,MR,MSE,MSE,1.2245276234424898,0
42,260,MR,MSE,R2,-0.0023345874884537,0
43,260,MR,MSE,RMSE,1.1065837625062505,0
47,260,MR,MSE,SERA,0.4706006050109863,0
72,260,MR,SERA,MAE,0.9167503602668536,1
73,260,MR,SERA,MSE,1.212916988149455,1
74,260,MR,SERA,R2,-0.0032685443844735,1
75,260,MR,SERA,RMSE,1.1013251055657702,1
79,260,MR,SERA,SERA,0.4636444449424743,1
80,260,MR,MAE,MAE,0.9167503602668536,1
81,260,MR,MAE,MSE,1.212916988149455,1
82,260,MR,MAE,R2,-0.0032685443844735,1
83,260,MR,MAE,RMSE,1.1013251055657702,1
87,260,MR,MAE,SERA,0.4636444449424743,1
88,260,MR,MSE,MAE,0.9167503602668536,1
89,260,MR,MSE,MSE,1.212916988149455,1
90,260,MR,MSE,R2,-0.0032685443844735,1
91,260,MR,MSE,RMSE,1.1013251055657702,1
95,260,MR,MSE,SERA,0.4636444449424743,1
120,260,MR,SERA,MAE,0.9344244326775344,2
121,260,MR,SERA,MSE,1.2462608915656863,2
122,260,MR,SERA,R2,-0.0019420744968448,2
123,260,MR,SERA,RMSE,1.1163605562566632,2
127,260,MR,SERA,SERA,0.4762225449085235,2
128,260,MR,MAE,MAE,0.9344244326775344,2
129,260,MR,MAE,MSE,1.2462608915656863,2
130,260,MR,MAE,R2,-0.0019420744968448,2
131,260,MR,MAE,RMSE,1.1163605562566632,2
135,260,MR,MAE,SERA,0.4762225449085235,2
136,260,MR,MSE,MAE,0.9344244326775344,2
137,260,MR,MSE,MSE,1.2462608915656863,2
138,260,MR,MSE,R2,-0.0019420744968448,2
139,260,MR,MSE,RMSE,1.1163605562566632,2
143,260,MR,MSE,SERA,0.4762225449085235,2
168,260,MR,SERA,MAE,0.9430475305968066,3
169,260,MR,SERA,MSE,1.2573785358587817,3
170,260,MR,SERA,R2,-0.0018526432163505,3
171,260,MR,SERA,RMSE,1.1213289151086676,3
175,260,MR,SERA,SERA,0.4890271723270416,3
176,260,MR,MAE,MAE,0.9430475305968066,3
177,260,MR,MAE,MSE,1.2573785358587817,3
178,260,MR,MAE,R2,-0.0018526432163505,3
179,260,MR,MAE,RMSE,1.1213289151086676,3
183,260,MR,MAE,SERA,0.4890271723270416,3
184,260,MR,MSE,MAE,0.9430475305968066,3
185,260,MR,MSE,MSE,1.2573785358587817,3
186,260,MR,MSE,R2,-0.0018526432163505,3
187,260,MR,MSE,RMSE,1.1213289151086676,3
191,260,MR,MSE,SERA,0.4890271723270416,3
216,260,MR,SERA,MAE,0.9339037015560812,4
217,260,MR,SERA,MSE,1.256545964198576,4
218,260,MR,SERA,R2,-0.0037705804831691,4
219,260,MR,SERA,RMSE,1.1209576103486592,4
223,260,MR,SERA,SERA,0.4762784838676452,4
224,260,MR,MAE,MAE,0.9339037015560812,4
225,260,MR,MAE,MSE,1.256545964198576,4
226,260,MR,MAE,R2,-0.0037705804831691,4
227,260,MR,MAE,RMSE,1.1209576103486592,4
231,260,MR,MAE,SERA,0.4762784838676452,4
232,260,MR,MSE,MAE,0.9339037015560812,4
233,260,MR,MSE,MSE,1.256545964198576,4
234,260,MR,MSE,R2,-0.0037705804831691,4
235,260,MR,MSE,RMSE,1.1209576103486592,4
239,260,MR,MSE,SERA,0.4762784838676452,4
