,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,220,XGBoost,MAE,MAE,0.1760474432617113,0
1,220,XGBoost,MAE,MSE,0.1099148833515709,0
2,220,XGBoost,MAE,R2,0.9145514085514784,0
3,220,XGBoost,MAE,RMSE,0.3315341360276056,0
7,220,XGBoost,MAE,SERA,0.0401316806674003,0
8,220,XGBoost,MSE,MAE,0.3940833570959617,0
9,220,XGBoost,MSE,MSE,0.2530886138361931,0
10,220,XGBoost,MSE,R2,0.8032471590331496,0
11,220,XGBoost,MSE,RMSE,0.5030791327775315,0
15,220,XGBoost,MSE,SERA,0.0577381737530231,0
40,220,XGBoost,SERA,MAE,0.3629143254645431,0
41,220,XGBoost,SERA,MSE,0.2291866576656424,0
42,220,XGBoost,SERA,R2,0.8218287052747548,0
43,220,XGBoost,SERA,RMSE,0.4787344333402836,0
47,220,XGBoost,SERA,SERA,0.0226572323590517,0
48,220,XGBoost,MAE,MAE,0.1609037026260943,1
49,220,XGBoost,MAE,MSE,0.103005390436197,1
50,220,XGBoost,MAE,R2,0.9212681373237948,1
51,220,XGBoost,MAE,RMSE,0.3209445285967607,1
55,220,XGBoost,MAE,SERA,0.0445575937628746,1
56,220,XGBoost,MSE,MAE,0.2869591220335623,1
57,220,XGBoost,MSE,MSE,0.1422061088159027,1
58,220,XGBoost,MSE,R2,0.8913051852568219,1
59,220,XGBoost,MSE,RMSE,0.3771022524672887,1
63,220,XGBoost,MSE,SERA,0.0301153566688299,1
88,220,XGBoost,SERA,MAE,0.3413602761240473,1
89,220,XGBoost,SERA,MSE,0.2060218803692151,1
90,220,XGBoost,SERA,R2,0.8425277907803297,1
91,220,XGBoost,SERA,RMSE,0.4538963321830383,1
95,220,XGBoost,SERA,SERA,0.0198578033596277,1
96,220,XGBoost,MAE,MAE,0.1661134990901686,2
97,220,XGBoost,MAE,MSE,0.1040380342049617,2
98,220,XGBoost,MAE,R2,0.9200298155985708,2
99,220,XGBoost,MAE,RMSE,0.3225492740729108,2
103,220,XGBoost,MAE,SERA,0.0380725301802158,2
104,220,XGBoost,MSE,MAE,0.2130683455690928,2
105,220,XGBoost,MSE,MSE,0.0828762549019684,2
106,220,XGBoost,MSE,R2,0.9362960917355144,2
107,220,XGBoost,MSE,RMSE,0.287882362957456,2
111,220,XGBoost,MSE,SERA,0.0158672761172056,2
136,220,XGBoost,SERA,MAE,0.3604789475741105,2
137,220,XGBoost,SERA,MSE,0.2273523428600002,2
138,220,XGBoost,SERA,R2,0.8252426728210508,2
139,220,XGBoost,SERA,RMSE,0.476814788843635,2
143,220,XGBoost,SERA,SERA,0.0220537018030881,2
144,220,XGBoost,MAE,MAE,0.1722261456369811,3
145,220,XGBoost,MAE,MSE,0.108949339611781,3
146,220,XGBoost,MAE,R2,0.9145263283557618,3
147,220,XGBoost,MAE,RMSE,0.330074748521878,3
151,220,XGBoost,MAE,SERA,0.0418135188519954,3
152,220,XGBoost,MSE,MAE,0.2688623363260236,3
153,220,XGBoost,MSE,MSE,0.1256826334844867,3
154,220,XGBoost,MSE,R2,0.9013986116472564,3
155,220,XGBoost,MSE,RMSE,0.3545174656973712,3
159,220,XGBoost,MSE,SERA,0.0270501784980297,3
184,220,XGBoost,SERA,MAE,0.3208415057888203,3
185,220,XGBoost,SERA,MSE,0.1830058820379697,3
186,220,XGBoost,SERA,R2,0.8564269895896993,3
187,220,XGBoost,SERA,RMSE,0.4277918676622659,3
191,220,XGBoost,SERA,SERA,0.0177074167877435,3
192,220,XGBoost,MAE,MAE,0.1681551874720073,4
193,220,XGBoost,MAE,MSE,0.1040806478448324,4
194,220,XGBoost,MAE,R2,0.9240903681502098,4
195,220,XGBoost,MAE,RMSE,0.3226153248759774,4
199,220,XGBoost,MAE,SERA,0.0382448695600032,4
200,220,XGBoost,MSE,MAE,0.2735593867660205,4
201,220,XGBoost,MSE,MSE,0.1296469093213331,4
202,220,XGBoost,MSE,R2,0.9054440055780826,4
203,220,XGBoost,MSE,RMSE,0.3600651459407494,4
207,220,XGBoost,MSE,SERA,0.0276191234588623,4
232,220,XGBoost,SERA,MAE,0.3329807161948255,4
233,220,XGBoost,SERA,MSE,0.1979935345297916,4
234,220,XGBoost,SERA,R2,0.8555964377047118,4
235,220,XGBoost,SERA,RMSE,0.4449646441345555,4
239,220,XGBoost,SERA,SERA,0.0191423632204532,4
