,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,4822,XGBoost,MAE,MAE,0.0869490208768219,0
1,4822,XGBoost,MAE,MSE,0.0298947923929383,0
2,4822,XGBoost,MAE,R2,0.978377201787178,0
3,4822,XGBoost,MAE,RMSE,0.1729011058175694,0
7,4822,XGBoost,MAE,SERA,0.0073315184563398,0
8,4822,XGBoost,MSE,MAE,0.1912793578788037,0
9,4822,XGBoost,MSE,MSE,0.0594113522899349,0
10,4822,XGBoost,MSE,R2,0.9570279778086168,0
11,4822,XGBoost,MSE,RMSE,0.2437444405313379,0
15,4822,XGBoost,MSE,SERA,0.0115790264680981,0
40,4822,XGBoost,SERA,MAE,0.3439118916649298,0
41,4822,XGBoost,SERA,MSE,0.2152115504322547,0
42,4822,XGBoost,SERA,R2,0.8443382423634286,0
43,4822,XGBoost,SERA,RMSE,0.463908989385046,0
47,4822,XGBoost,SERA,SERA,0.0221208967268466,0
48,4822,XGBoost,MAE,MAE,0.0670226766342196,1
49,4822,XGBoost,MAE,MSE,0.0227666603889436,1
50,4822,XGBoost,MAE,R2,0.9835535339347126,1
51,4822,XGBoost,MAE,RMSE,0.1508862498339184,1
55,4822,XGBoost,MAE,SERA,0.0053215315565466,1
56,4822,XGBoost,MSE,MAE,0.1881898355841419,1
57,4822,XGBoost,MSE,MSE,0.0574223852482774,1
58,4822,XGBoost,MSE,R2,0.9585184961588704,1
59,4822,XGBoost,MSE,RMSE,0.2396296835708745,1
63,4822,XGBoost,MSE,SERA,0.010863727889955,1
88,4822,XGBoost,SERA,MAE,0.3566136686313405,1
89,4822,XGBoost,SERA,MSE,0.2287922532558291,1
90,4822,XGBoost,SERA,R2,0.8347221786204526,1
91,4822,XGBoost,SERA,RMSE,0.4783223319643659,1
95,4822,XGBoost,SERA,SERA,0.0226971451193094,1
96,4822,XGBoost,MAE,MAE,0.0783073905517762,2
97,4822,XGBoost,MAE,MSE,0.025841430344769,2
98,4822,XGBoost,MAE,R2,0.9815844988261984,2
99,4822,XGBoost,MAE,RMSE,0.1607526993389815,2
103,4822,XGBoost,MAE,SERA,0.0068471897393465,2
104,4822,XGBoost,MSE,MAE,0.0926952579762638,2
105,4822,XGBoost,MSE,MSE,0.0154503339339945,2
106,4822,XGBoost,MSE,R2,0.9889895551871144,2
107,4822,XGBoost,MSE,RMSE,0.1242993722188271,2
111,4822,XGBoost,MSE,SERA,0.0027530314400792,2
136,4822,XGBoost,SERA,MAE,0.2270703149348218,2
137,4822,XGBoost,SERA,MSE,0.0998914910539096,2
138,4822,XGBoost,SERA,R2,0.9288138525533112,2
139,4822,XGBoost,SERA,RMSE,0.316056151741917,2
143,4822,XGBoost,SERA,SERA,0.0095501877367496,2
144,4822,XGBoost,MAE,MAE,0.0757991943578487,3
145,4822,XGBoost,MAE,MSE,0.0274195254414987,3
146,4822,XGBoost,MAE,R2,0.9800846794501004,3
147,4822,XGBoost,MAE,RMSE,0.1655884218219945,3
151,4822,XGBoost,MAE,SERA,0.0075472258031368,3
152,4822,XGBoost,MSE,MAE,0.1919835839144401,3
153,4822,XGBoost,MSE,MSE,0.0617880856392679,3
154,4822,XGBoost,MSE,R2,0.955122143368379,3
155,4822,XGBoost,MSE,RMSE,0.2485720934442721,3
159,4822,XGBoost,MSE,SERA,0.0117065533995628,3
184,4822,XGBoost,SERA,MAE,0.3418447084429888,3
185,4822,XGBoost,SERA,MSE,0.2111208543687598,3
186,4822,XGBoost,SERA,R2,0.8466589256443131,3
187,4822,XGBoost,SERA,RMSE,0.4594788943670425,3
191,4822,XGBoost,SERA,SERA,0.0212772153317928,3
192,4822,XGBoost,MAE,MAE,0.0742474157197673,4
193,4822,XGBoost,MAE,MSE,0.0244990737286729,4
194,4822,XGBoost,MAE,R2,0.9827360578197748,4
195,4822,XGBoost,MAE,RMSE,0.1565217995317999,4
199,4822,XGBoost,MAE,SERA,0.0066039063967764,4
200,4822,XGBoost,MSE,MAE,0.1876177518664471,4
201,4822,XGBoost,MSE,MSE,0.0575250230405554,4
202,4822,XGBoost,MSE,R2,0.95946341960978,4
203,4822,XGBoost,MSE,RMSE,0.2398437471366628,4
207,4822,XGBoost,MSE,SERA,0.010643552057445,4
232,4822,XGBoost,SERA,MAE,0.3554349745618554,4
233,4822,XGBoost,SERA,MSE,0.2271351250820385,4
234,4822,XGBoost,SERA,R2,0.839943023563162,4
235,4822,XGBoost,SERA,RMSE,0.4765869543766788,4
239,4822,XGBoost,SERA,SERA,0.0227496940642595,4
