,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,4005,DNN,MAE,MAE,0.3019023998188989,0
1,4005,DNN,MAE,MSE,0.1542300092151193,0
2,4005,DNN,MAE,R2,0.8689305003874074,0
3,4005,DNN,MAE,RMSE,0.3927212869391209,0
7,4005,DNN,MAE,SERA,0.0475435256958007,0
8,4005,DNN,MSE,MAE,0.3019023998188989,0
9,4005,DNN,MSE,MSE,0.1542300092151193,0
10,4005,DNN,MSE,R2,0.8689305003874074,0
11,4005,DNN,MSE,RMSE,0.3927212869391209,0
15,4005,DNN,MSE,SERA,0.0475435256958007,0
40,4005,DNN,SERA,MAE,0.4163286964863829,0
41,4005,DNN,SERA,MSE,0.2646764516293323,0
42,4005,DNN,SERA,R2,0.7750696492152426,0
43,4005,DNN,SERA,RMSE,0.5144671531102178,0
47,4005,DNN,SERA,SERA,0.0363934822380542,0
48,4005,DNN,MAE,MAE,0.1637426268572213,1
49,4005,DNN,MAE,MSE,0.0391448736839148,1
50,4005,DNN,MAE,R2,0.967352422577914,1
51,4005,DNN,MAE,RMSE,0.1978506347826936,1
55,4005,DNN,MAE,SERA,0.0086299944669008,1
56,4005,DNN,MSE,MAE,0.1637426268572213,1
57,4005,DNN,MSE,MSE,0.0391448736839148,1
58,4005,DNN,MSE,R2,0.967352422577914,1
59,4005,DNN,MSE,RMSE,0.1978506347826936,1
63,4005,DNN,MSE,SERA,0.0086299944669008,1
88,4005,DNN,SERA,MAE,0.138727669634198,1
89,4005,DNN,SERA,MSE,0.0310602637958147,1
90,4005,DNN,SERA,R2,0.9740951426944836,1
91,4005,DNN,SERA,RMSE,0.1762392232047531,1
95,4005,DNN,SERA,SERA,0.0057297516614198,1
96,4005,DNN,MAE,MAE,0.5298465197875714,2
97,4005,DNN,MAE,MSE,0.352588974942834,2
98,4005,DNN,MAE,R2,0.7028380928840139,2
99,4005,DNN,MAE,RMSE,0.5937920300432079,2
103,4005,DNN,MAE,SERA,0.0755251199007034,2
104,4005,DNN,MSE,MAE,0.5298465197875714,2
105,4005,DNN,MSE,MSE,0.352588974942834,2
106,4005,DNN,MSE,R2,0.7028380928840139,2
107,4005,DNN,MSE,RMSE,0.5937920300432079,2
111,4005,DNN,MSE,SERA,0.0755251199007034,2
136,4005,DNN,SERA,MAE,0.549621211852158,2
137,4005,DNN,SERA,MSE,0.4779794387395202,2
138,4005,DNN,SERA,R2,0.5971590387898733,2
139,4005,DNN,SERA,RMSE,0.6913605707151083,2
143,4005,DNN,SERA,SERA,0.0608216561377048,2
144,4005,DNN,MAE,MAE,0.2366084166575727,3
145,4005,DNN,MAE,MSE,0.0844789815856613,3
146,4005,DNN,MAE,R2,0.931315621707944,3
147,4005,DNN,MAE,RMSE,0.2906526820548218,3
151,4005,DNN,MAE,SERA,0.0196150001138448,3
152,4005,DNN,MSE,MAE,0.2366084166575727,3
153,4005,DNN,MSE,MSE,0.0844789815856613,3
154,4005,DNN,MSE,R2,0.931315621707944,3
155,4005,DNN,MSE,RMSE,0.2906526820548218,3
159,4005,DNN,MSE,SERA,0.0196150001138448,3
184,4005,DNN,SERA,MAE,0.1935121609858804,3
185,4005,DNN,SERA,MSE,0.0685582355514728,3
186,4005,DNN,SERA,R2,0.9442597472499304,3
187,4005,DNN,SERA,RMSE,0.261836276232826,3
191,4005,DNN,SERA,SERA,0.0136040365323424,3
192,4005,DNN,MAE,MAE,0.1324447917445667,4
193,4005,DNN,MAE,MSE,0.0296813168848658,4
194,4005,DNN,MAE,R2,0.9743465787106408,4
195,4005,DNN,MAE,RMSE,0.1722826656540518,4
199,4005,DNN,MAE,SERA,0.0054733762517571,4
200,4005,DNN,MSE,MAE,0.1324447917445667,4
201,4005,DNN,MSE,MSE,0.0296813168848658,4
202,4005,DNN,MSE,R2,0.9743465787106408,4
203,4005,DNN,MSE,RMSE,0.1722826656540518,4
207,4005,DNN,MSE,SERA,0.0054733762517571,4
232,4005,DNN,SERA,MAE,0.2064567594756414,4
233,4005,DNN,SERA,MSE,0.0730464086185864,4
234,4005,DNN,SERA,R2,0.9368663357749212,4
235,4005,DNN,SERA,RMSE,0.2702709910785588,4
239,4005,DNN,SERA,SERA,0.0135857937857508,4
