,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,279,GCN,Oracle,MAE,0.757237209768641,0
1,279,GCN,Oracle,MSE,0.6575525448225942,0
2,279,GCN,Oracle,R2,0.4675365683712986,0
3,279,GCN,Oracle,RMSE,0.8108961368896723,0
7,279,GCN,Oracle,SERA,0.1468952000141143,0
8,279,GCN,Oracle,MAE,0.4191378031928086,1
9,279,GCN,Oracle,MSE,0.2688826569696974,1
10,279,GCN,Oracle,R2,0.7744513764687646,1
11,279,GCN,Oracle,RMSE,0.5185389637912443,1
15,279,GCN,Oracle,SERA,0.0385446324944496,1
16,279,GCN,Oracle,MAE,0.3136103578181004,2
17,279,GCN,Oracle,MSE,0.1643946874014374,2
18,279,GCN,Oracle,R2,0.8663677717394,2
19,279,GCN,Oracle,RMSE,0.4054561473222936,2
23,279,GCN,Oracle,SERA,0.0377850830554962,2
24,279,GCN,Oracle,MAE,0.5208310939951736,3
25,279,GCN,Oracle,MSE,0.3505054307782209,3
26,279,GCN,Oracle,R2,0.7097339820876447,3
27,279,GCN,Oracle,RMSE,0.5920349911772284,3
31,279,GCN,Oracle,SERA,0.0493232980370521,3
32,279,GCN,Oracle,MAE,0.5676579281139881,4
33,279,GCN,Oracle,MSE,0.4733883455881372,4
34,279,GCN,Oracle,R2,0.6085539894919125,4
35,279,GCN,Oracle,RMSE,0.6880322271435672,4
39,279,GCN,Oracle,SERA,0.1238998845219612,4
40,279,DNN,Oracle,MAE,0.2057563995217143,0
41,279,DNN,Oracle,MSE,0.0681280057183023,0
42,279,DNN,Oracle,R2,0.9448322845065192,0
43,279,DNN,Oracle,RMSE,0.2610134205712464,0
47,279,DNN,Oracle,SERA,0.013723281212151,0
48,279,DNN,Oracle,MAE,0.2449395774191451,1
49,279,DNN,Oracle,MSE,0.1009533153695808,1
50,279,DNN,Oracle,R2,0.9153166605122852,1
51,279,DNN,Oracle,RMSE,0.3177315145993246,1
55,279,DNN,Oracle,SERA,0.0208408795297145,1
56,279,DNN,Oracle,MAE,0.3475187800621203,2
57,279,DNN,Oracle,MSE,0.2008063573471735,2
58,279,DNN,Oracle,R2,0.8367696584034354,2
59,279,DNN,Oracle,RMSE,0.4481142235492793,2
63,279,DNN,Oracle,SERA,0.0506863221526145,2
64,279,DNN,Oracle,MAE,0.4607712221934897,3
65,279,DNN,Oracle,MSE,0.2747526222836682,3
66,279,DNN,Oracle,R2,0.7724675780224365,3
67,279,DNN,Oracle,RMSE,0.5241685056197751,3
71,279,DNN,Oracle,SERA,0.0326490439474582,3
72,279,DNN,Oracle,MAE,0.1683380667205666,4
73,279,DNN,Oracle,MSE,0.0430432298285222,4
74,279,DNN,Oracle,R2,0.9644074452766164,4
75,279,DNN,Oracle,RMSE,0.2074686237206056,4
79,279,DNN,Oracle,SERA,0.0093551846221089,4
80,279,XGBoost,Oracle,MAE,0.3338598983996964,0
81,279,XGBoost,Oracle,MSE,0.1797786681038923,0
82,279,XGBoost,Oracle,R2,0.85442141878097,0
83,279,XGBoost,Oracle,RMSE,0.4240031463372558,0
87,279,XGBoost,Oracle,SERA,0.045903343707323,0
88,279,XGBoost,Oracle,MAE,0.137071315153114,1
89,279,XGBoost,Oracle,MSE,0.0354002284762914,1
90,279,XGBoost,Oracle,R2,0.9703049914207794,1
91,279,XGBoost,Oracle,RMSE,0.1881494843901823,1
95,279,XGBoost,Oracle,SERA,0.0077672200277447,1
96,279,XGBoost,Oracle,MAE,0.2493797543559852,2
97,279,XGBoost,Oracle,MSE,0.105351833908166,2
98,279,XGBoost,Oracle,R2,0.914362194186296,2
99,279,XGBoost,Oracle,RMSE,0.3245794724072458,2
103,279,XGBoost,Oracle,SERA,0.0265516433864831,2
104,279,XGBoost,Oracle,MAE,0.2559708731550553,3
105,279,XGBoost,Oracle,MSE,0.1106368339646802,3
106,279,XGBoost,Oracle,R2,0.9083777014294592,3
107,279,XGBoost,Oracle,RMSE,0.3326211568206091,3
111,279,XGBoost,Oracle,SERA,0.0266871191561222,3
112,279,XGBoost,Oracle,MAE,0.141689544637334,4
113,279,XGBoost,Oracle,MSE,0.0370342898710686,4
114,279,XGBoost,Oracle,R2,0.9693762528014522,4
115,279,XGBoost,Oracle,RMSE,0.1924429522509687,4
119,279,XGBoost,Oracle,SERA,0.0081379543989896,4
120,279,SVR,Oracle,MAE,0.0998368213644236,0
121,279,SVR,Oracle,MSE,0.0150368462311026,0
122,279,SVR,Oracle,R2,0.987823679174953,0
123,279,SVR,Oracle,RMSE,0.1226248189849943,0
127,279,SVR,Oracle,SERA,0.0040008435025811,0
128,279,SVR,Oracle,MAE,0.0985920193329591,1
129,279,SVR,Oracle,MSE,0.0137025526325917,1
130,279,SVR,Oracle,R2,0.9885057968409852,1
131,279,SVR,Oracle,RMSE,0.1170579029053216,1
135,279,SVR,Oracle,SERA,0.0026387383695691,1
136,279,SVR,Oracle,MAE,0.0999049483036508,2
137,279,SVR,Oracle,MSE,0.015453375237453,2
138,279,SVR,Oracle,R2,0.9874383473105472,2
139,279,SVR,Oracle,RMSE,0.124311605401318,2
143,279,SVR,Oracle,SERA,0.0032084854319691,2
144,279,SVR,Oracle,MAE,0.0974231897573403,3
145,279,SVR,Oracle,MSE,0.0138671061701666,3
146,279,SVR,Oracle,R2,0.9885161560006498,3
147,279,SVR,Oracle,RMSE,0.1177586776851993,3
151,279,SVR,Oracle,SERA,0.0027848370373249,3
152,279,SVR,Oracle,MAE,0.0928771496381719,4
153,279,SVR,Oracle,MSE,0.0092387459252213,4
154,279,SVR,Oracle,R2,0.992360457818131,4
155,279,SVR,Oracle,RMSE,0.0961183953529257,4
159,279,SVR,Oracle,SERA,0.0015960955061018,4
160,279,kNN,Oracle,MAE,0.0009244115395492,0
161,279,kNN,Oracle,MSE,0.0005240416336284,0
162,279,kNN,Oracle,R2,0.9995756491116108,0
163,279,kNN,Oracle,RMSE,0.0228919556532084,0
167,279,kNN,Oracle,SERA,4.426954183145426e-05,0
168,279,kNN,Oracle,MAE,0.0003652763397086,1
169,279,kNN,Oracle,MSE,9.609377922660572e-05,1
170,279,kNN,Oracle,R2,0.9999193930174644,1
171,279,kNN,Oracle,RMSE,0.0098027434540849,1
175,279,kNN,Oracle,SERA,7.896141141827684e-06,1
176,279,kNN,Oracle,MAE,0.0008542643174352,2
177,279,kNN,Oracle,MSE,0.0004922130747994,2
178,279,kNN,Oracle,R2,0.999599892605995,2
179,279,kNN,Oracle,RMSE,0.0221858755698188,2
183,279,kNN,Oracle,SERA,3.613875014707446e-05,2
184,279,kNN,Oracle,MAE,0.0003816792695603,3
185,279,kNN,Oracle,MSE,7.790702474579536e-05,3
186,279,kNN,Oracle,R2,0.9999354824209424,3
187,279,kNN,Oracle,RMSE,0.008826495609572,3
191,279,kNN,Oracle,SERA,7.010716217337176e-06,3
192,279,kNN,Oracle,MAE,0.0010381816319303,4
193,279,kNN,Oracle,MSE,0.0005662740269175,4
194,279,kNN,Oracle,R2,0.9995317465865876,4
195,279,kNN,Oracle,RMSE,0.0237965129150796,4
199,279,kNN,Oracle,SERA,4.783306576428004e-05,4
200,279,MR,Oracle,MAE,0.9236970240329389,0
201,279,MR,Oracle,MSE,1.2375165669635018,0
202,279,MR,Oracle,R2,-0.0020983465595649,0
203,279,MR,Oracle,RMSE,1.1124372193357708,0
207,279,MR,Oracle,SERA,0.4286251962184906,0
208,279,MR,Oracle,MAE,0.907225155786224,1
209,279,MR,Oracle,MSE,1.1942750368249782,1
210,279,MR,Oracle,R2,-0.0018016547045149,1
211,279,MR,Oracle,RMSE,1.0928289147094243,1
215,279,MR,Oracle,SERA,0.4013600647449493,1
216,279,MR,Oracle,MAE,0.9225273822296964,2
217,279,MR,Oracle,MSE,1.232225125467039,2
218,279,MR,Oracle,R2,-0.0016442248693857,2
219,279,MR,Oracle,RMSE,1.1100563613920869,2
223,279,MR,Oracle,SERA,0.418950080871582,2
224,279,MR,Oracle,MAE,0.9150926673114198,3
225,279,MR,Oracle,MSE,1.20976729280526,3
226,279,MR,Oracle,R2,-0.001851337662676,3
227,279,MR,Oracle,RMSE,1.099894218916192,3
231,279,MR,Oracle,SERA,0.4084833562374115,3
232,279,MR,Oracle,MAE,0.9134108240669236,4
233,279,MR,Oracle,MSE,1.2121940792806982,4
234,279,MR,Oracle,R2,-0.0023663250653638,4
235,279,MR,Oracle,RMSE,1.1009968570712172,4
239,279,MR,Oracle,SERA,0.4065954089164734,4
