,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,220,MR,MAE,MAE,0.8758510208372047,0
1,220,MR,MAE,MSE,1.3355474586064486,0
2,220,MR,MAE,R2,-0.0382638426276678,0
3,220,MR,MAE,RMSE,1.1556588850549494,0
7,220,MR,MAE,SERA,0.6411858201026917,0
8,220,MR,MSE,MAE,0.8758510208372047,0
9,220,MR,MSE,MSE,1.3355474586064486,0
10,220,MR,MSE,R2,-0.0382638426276678,0
11,220,MR,MSE,RMSE,1.1556588850549494,0
15,220,MR,MSE,SERA,0.6411858201026917,0
40,220,MR,SERA,MAE,0.8758510208372047,0
41,220,MR,SERA,MSE,1.3355474586064486,0
42,220,MR,SERA,R2,-0.0382638426276678,0
43,220,MR,SERA,RMSE,1.1556588850549494,0
47,220,MR,SERA,SERA,0.6411858201026917,0
48,220,MR,MAE,MAE,0.8900969182029714,1
49,220,MR,MAE,MSE,1.3600253583480482,1
50,220,MR,MAE,R2,-0.039531322547053,1
51,220,MR,MAE,RMSE,1.1662012512204092,1
55,220,MR,MAE,SERA,0.650666356086731,1
56,220,MR,MSE,MAE,0.8900969182029714,1
57,220,MR,MSE,MSE,1.3600253583480482,1
58,220,MR,MSE,R2,-0.039531322547053,1
59,220,MR,MSE,RMSE,1.1662012512204092,1
63,220,MR,MSE,SERA,0.650666356086731,1
88,220,MR,SERA,MAE,0.8900969182029714,1
89,220,MR,SERA,MSE,1.3600253583480482,1
90,220,MR,SERA,R2,-0.039531322547053,1
91,220,MR,SERA,RMSE,1.1662012512204092,1
95,220,MR,SERA,SERA,0.650666356086731,1
96,220,MR,MAE,MAE,0.8864441500956223,2
97,220,MR,MAE,MSE,1.3613533974521277,2
98,220,MR,MAE,R2,-0.0464219461825134,2
99,220,MR,MAE,RMSE,1.1667704990494607,2
103,220,MR,MAE,SERA,0.6508865356445312,2
104,220,MR,MSE,MAE,0.8864441500956223,2
105,220,MR,MSE,MSE,1.3613533974521277,2
106,220,MR,MSE,R2,-0.0464219461825134,2
107,220,MR,MSE,RMSE,1.1667704990494607,2
111,220,MR,MSE,SERA,0.6508865356445312,2
136,220,MR,SERA,MAE,0.8864441500956223,2
137,220,MR,SERA,MSE,1.3613533974521277,2
138,220,MR,SERA,R2,-0.0464219461825134,2
139,220,MR,SERA,RMSE,1.1667704990494607,2
143,220,MR,SERA,SERA,0.6508865356445312,2
144,220,MR,MAE,MAE,0.8789724399225692,3
145,220,MR,MAE,MSE,1.322192194248911,3
146,220,MR,MAE,R2,-0.0372951489610122,3
147,220,MR,MAE,RMSE,1.1498661636246676,3
151,220,MR,MAE,SERA,0.6149511933326721,3
152,220,MR,MSE,MAE,0.8789724399225692,3
153,220,MR,MSE,MSE,1.322192194248911,3
154,220,MR,MSE,R2,-0.0372951489610122,3
155,220,MR,MSE,RMSE,1.1498661636246676,3
159,220,MR,MSE,SERA,0.6149511933326721,3
184,220,MR,SERA,MAE,0.8789724399225692,3
185,220,MR,SERA,MSE,1.322192194248911,3
186,220,MR,SERA,R2,-0.0372951489610122,3
187,220,MR,SERA,RMSE,1.1498661636246676,3
191,220,MR,SERA,SERA,0.6149511933326721,3
192,220,MR,MAE,MAE,0.9066226526828048,4
193,220,MR,MAE,MSE,1.438770782482338,4
194,220,MR,MAE,R2,-0.0493455092371564,4
195,220,MR,MAE,RMSE,1.199487716686727,4
199,220,MR,MAE,SERA,0.7221915125846863,4
200,220,MR,MSE,MAE,0.9066226526828048,4
201,220,MR,MSE,MSE,1.438770782482338,4
202,220,MR,MSE,R2,-0.0493455092371564,4
203,220,MR,MSE,RMSE,1.199487716686727,4
207,220,MR,MSE,SERA,0.7221915125846863,4
232,220,MR,SERA,MAE,0.9066226526828048,4
233,220,MR,SERA,MSE,1.438770782482338,4
234,220,MR,SERA,R2,-0.0493455092371564,4
235,220,MR,SERA,RMSE,1.199487716686727,4
239,220,MR,SERA,SERA,0.7221915125846863,4
