,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,4005,kNN,MAE,MAE,0.3776936132080954,0
1,4005,kNN,MAE,MSE,0.261027540311517,0
2,4005,kNN,MAE,R2,0.7781706085096799,0
3,4005,kNN,MAE,RMSE,0.5109085439797587,0
7,4005,kNN,MAE,SERA,0.0483413413166999,0
8,4005,kNN,MSE,MAE,0.3776936132080954,0
9,4005,kNN,MSE,MSE,0.261027540311517,0
10,4005,kNN,MSE,R2,0.7781706085096799,0
11,4005,kNN,MSE,RMSE,0.5109085439797587,0
15,4005,kNN,MSE,SERA,0.0483413413166999,0
40,4005,kNN,SERA,MAE,0.0016298471710964,0
41,4005,kNN,SERA,MSE,0.0006138686538443,0
42,4005,kNN,SERA,R2,0.9994783151625504,0
43,4005,kNN,SERA,RMSE,0.0247763728952478,0
47,4005,kNN,SERA,SERA,5.819769648951478e-05,0
48,4005,kNN,MAE,MAE,0.3038822865894553,1
49,4005,kNN,MAE,MSE,0.1747969679517551,1
50,4005,kNN,MAE,R2,0.8542159673210084,1
51,4005,kNN,MAE,RMSE,0.4180872731281773,1
55,4005,kNN,MAE,SERA,0.0301368087530136,1
56,4005,kNN,MSE,MAE,0.3038822865894553,1
57,4005,kNN,MSE,MSE,0.1747969679517551,1
58,4005,kNN,MSE,R2,0.8542159673210084,1
59,4005,kNN,MSE,RMSE,0.4180872731281773,1
63,4005,kNN,MSE,SERA,0.0301368087530136,1
88,4005,kNN,SERA,MAE,0.3038822865894553,1
89,4005,kNN,SERA,MSE,0.1747969679517551,1
90,4005,kNN,SERA,R2,0.8542159673210084,1
91,4005,kNN,SERA,RMSE,0.4180872731281773,1
95,4005,kNN,SERA,SERA,0.0301368087530136,1
96,4005,kNN,MAE,MAE,0.3731166330512685,2
97,4005,kNN,MAE,MSE,0.2479258163587381,2
98,4005,kNN,MAE,R2,0.791048178904643,2
99,4005,kNN,MAE,RMSE,0.4979214961806109,2
103,4005,kNN,MAE,SERA,0.0406515635550022,2
104,4005,kNN,MSE,MAE,0.3731166330512685,2
105,4005,kNN,MSE,MSE,0.2479258163587381,2
106,4005,kNN,MSE,R2,0.791048178904643,2
107,4005,kNN,MSE,RMSE,0.4979214961806109,2
111,4005,kNN,MSE,SERA,0.0406515635550022,2
136,4005,kNN,SERA,MAE,0.3731166330512685,2
137,4005,kNN,SERA,MSE,0.2479258163587381,2
138,4005,kNN,SERA,R2,0.791048178904643,2
139,4005,kNN,SERA,RMSE,0.4979214961806109,2
143,4005,kNN,SERA,SERA,0.0406515635550022,2
144,4005,kNN,MAE,MAE,0.3808851282922468,3
145,4005,kNN,MAE,MSE,0.2693163693459703,3
146,4005,kNN,MAE,R2,0.781036335367692,3
147,4005,kNN,MAE,RMSE,0.5189570014422875,3
151,4005,kNN,MAE,SERA,0.0451138243079185,3
152,4005,kNN,MSE,MAE,0.3808851282922468,3
153,4005,kNN,MSE,MSE,0.2693163693459703,3
154,4005,kNN,MSE,R2,0.781036335367692,3
155,4005,kNN,MSE,RMSE,0.5189570014422875,3
159,4005,kNN,MSE,SERA,0.0451138243079185,3
184,4005,kNN,SERA,MAE,0.3255470591603204,3
185,4005,kNN,SERA,MSE,0.1999914339533929,3
186,4005,kNN,SERA,R2,0.8373999420092794,3
187,4005,kNN,SERA,RMSE,0.4472040182661521,3
191,4005,kNN,SERA,SERA,0.0326171964406967,3
192,4005,kNN,MAE,MAE,0.3775716722209125,4
193,4005,kNN,MAE,MSE,0.264785439273095,4
194,4005,kNN,MAE,R2,0.7711472017461508,4
195,4005,kNN,MAE,RMSE,0.5145730650481961,4
199,4005,kNN,MAE,SERA,0.0454287528991699,4
200,4005,kNN,MSE,MAE,0.3775716722209125,4
201,4005,kNN,MSE,MSE,0.264785439273095,4
202,4005,kNN,MSE,R2,0.7711472017461508,4
203,4005,kNN,MSE,RMSE,0.5145730650481961,4
207,4005,kNN,MSE,SERA,0.0454287528991699,4
232,4005,kNN,SERA,MAE,0.0016253588841037,4
233,4005,kNN,SERA,MSE,0.0005967980229495,4
234,4005,kNN,SERA,R2,0.999484190301705,4
235,4005,kNN,SERA,RMSE,0.0244294499109079,4
239,4005,kNN,SERA,SERA,0.0001359798188786,4
