,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,284,GCN,Oracle,MAE,0.4316593639919704,0
1,284,GCN,Oracle,MSE,0.2815910261703179,0
2,284,GCN,Oracle,R2,0.7070414382024075,0
3,284,GCN,Oracle,RMSE,0.5306515110412086,0
7,284,GCN,Oracle,SERA,0.0729652792215347,0
8,284,GCN,Oracle,MAE,1.2586508497313114,1
9,284,GCN,Oracle,MSE,1.6779724596187509,1
10,284,GCN,Oracle,R2,-0.7584972436512172,1
11,284,GCN,Oracle,RMSE,1.295365762871148,1
15,284,GCN,Oracle,SERA,0.398863822221756,1
16,284,GCN,Oracle,MAE,0.6023851439812291,2
17,284,GCN,Oracle,MSE,0.4393118412064011,2
18,284,GCN,Oracle,R2,0.5341256560745359,2
19,284,GCN,Oracle,RMSE,0.6628060358856135,2
23,284,GCN,Oracle,SERA,0.1159370765089988,2
24,284,GCN,Oracle,MAE,0.1763717235534637,3
25,284,GCN,Oracle,MSE,0.0525553924089902,3
26,284,GCN,Oracle,R2,0.9440427455380418,3
27,284,GCN,Oracle,RMSE,0.2292496290269413,3
31,284,GCN,Oracle,SERA,0.0112159270793199,3
32,284,GCN,Oracle,MAE,0.6498966787514122,4
33,284,GCN,Oracle,MSE,0.5489627421917052,4
34,284,GCN,Oracle,R2,0.4310155100199285,4
35,284,GCN,Oracle,RMSE,0.7409201996110683,4
39,284,GCN,Oracle,SERA,0.1060706079006195,4
40,284,DNN,Oracle,MAE,0.3666156622094076,0
41,284,DNN,Oracle,MSE,0.1833105813831257,0
42,284,DNN,Oracle,R2,0.8092893618996239,0
43,284,DNN,Oracle,RMSE,0.4281478499106654,0
47,284,DNN,Oracle,SERA,0.0584573522210121,0
48,284,DNN,Oracle,MAE,0.3792131743478633,1
49,284,DNN,Oracle,MSE,0.2323325338490698,1
50,284,DNN,Oracle,R2,0.7565179821384437,1
51,284,DNN,Oracle,RMSE,0.4820088524592362,1
55,284,DNN,Oracle,SERA,0.0478736646473407,1
56,284,DNN,Oracle,MAE,0.0799452343906508,2
57,284,DNN,Oracle,MSE,0.0104803940470608,2
58,284,DNN,Oracle,R2,0.9888859205630636,2
59,284,DNN,Oracle,RMSE,0.1023737957050574,2
63,284,DNN,Oracle,SERA,0.002166795078665,2
64,284,DNN,Oracle,MAE,0.0669743081330643,3
65,284,DNN,Oracle,MSE,0.0073731658888034,3
66,284,DNN,Oracle,R2,0.9921495758871086,3
67,284,DNN,Oracle,RMSE,0.0858671409143418,3
71,284,DNN,Oracle,SERA,0.001651027938351,3
72,284,DNN,Oracle,MAE,0.3372744672647374,4
73,284,DNN,Oracle,MSE,0.2216473139529851,4
74,284,DNN,Oracle,R2,0.7702687738306448,4
75,284,DNN,Oracle,RMSE,0.470794343586438,4
79,284,DNN,Oracle,SERA,0.0558793060481548,4
80,284,XGBoost,Oracle,MAE,0.2307382462194597,0
81,284,XGBoost,Oracle,MSE,0.0955993314052176,0
82,284,XGBoost,Oracle,R2,0.9005414234317808,0
83,284,XGBoost,Oracle,RMSE,0.3091914154778843,0
87,284,XGBoost,Oracle,SERA,0.0257088169455528,0
88,284,XGBoost,Oracle,MAE,0.2271101868348803,1
89,284,XGBoost,Oracle,MSE,0.0874273082620216,1
90,284,XGBoost,Oracle,R2,0.9083771132730382,1
91,284,XGBoost,Oracle,RMSE,0.2956810921618453,1
95,284,XGBoost,Oracle,SERA,0.0218951627612113,1
96,284,XGBoost,Oracle,MAE,0.3995664222313129,2
97,284,XGBoost,Oracle,MSE,0.2683874680536098,2
98,284,XGBoost,Oracle,R2,0.715384781675969,2
99,284,XGBoost,Oracle,RMSE,0.5180612589777485,2
103,284,XGBoost,Oracle,SERA,0.0750695392489433,2
104,284,XGBoost,Oracle,MAE,0.2362859479298763,3
105,284,XGBoost,Oracle,MSE,0.0995569502536971,3
106,284,XGBoost,Oracle,R2,0.893998820226682,3
107,284,XGBoost,Oracle,RMSE,0.315526465219159,3
111,284,XGBoost,Oracle,SERA,0.0249679945409297,3
112,284,XGBoost,Oracle,MAE,0.1517815488392082,4
113,284,XGBoost,Oracle,MSE,0.0405964146326555,4
114,284,XGBoost,Oracle,R2,0.957922954511338,4
115,284,XGBoost,Oracle,RMSE,0.2014855196599882,4
119,284,XGBoost,Oracle,SERA,0.010466837324202,4
120,284,SVR,Oracle,MAE,0.2702398704522068,0
121,284,SVR,Oracle,MSE,0.1993696261741662,0
122,284,SVR,Oracle,R2,0.7925820302427522,0
123,284,SVR,Oracle,RMSE,0.446508259917066,0
127,284,SVR,Oracle,SERA,0.0582686215639114,0
128,284,SVR,Oracle,MAE,0.0956516803122116,1
129,284,SVR,Oracle,MSE,0.011968253904162,1
130,284,SVR,Oracle,R2,0.9874573975388315,1
131,284,SVR,Oracle,RMSE,0.1093995151002145,1
135,284,SVR,Oracle,SERA,0.002331426134333,1
136,284,SVR,Oracle,MAE,0.2591648289758728,2
137,284,SVR,Oracle,MSE,0.1759700753926794,2
138,284,SVR,Oracle,R2,0.8133900893748901,2
139,284,SVR,Oracle,RMSE,0.4194878727599636,2
143,284,SVR,Oracle,SERA,0.0551290325820446,2
144,284,SVR,Oracle,MAE,0.2651955616252877,3
145,284,SVR,Oracle,MSE,0.1816274443822066,3
146,284,SVR,Oracle,R2,0.806615978747183,3
147,284,SVR,Oracle,RMSE,0.4261777145536902,3
151,284,SVR,Oracle,SERA,0.0535267628729343,3
152,284,SVR,Oracle,MAE,0.2660380797803487,4
153,284,SVR,Oracle,MSE,0.1891413871422324,4
154,284,SVR,Oracle,R2,0.8039602555401392,4
155,284,SVR,Oracle,RMSE,0.4349038826479161,4
159,284,SVR,Oracle,SERA,0.0573285184800624,4
160,284,kNN,Oracle,MAE,0.0001162686243176,0
161,284,kNN,Oracle,MSE,1.422134943675245e-05,0
162,284,kNN,Oracle,R2,0.9999852045495397,0
163,284,kNN,Oracle,RMSE,0.0037711204484546,0
167,284,kNN,Oracle,SERA,1.6584547211095924e-06,0
168,284,kNN,Oracle,MAE,0.0003335200428582,1
169,284,kNN,Oracle,MSE,0.0001171311067945,1
170,284,kNN,Oracle,R2,0.9998772478491746,1
171,284,kNN,Oracle,RMSE,0.0108227125432825,1
175,284,kNN,Oracle,SERA,1.1666222235362513e-05,1
176,284,kNN,Oracle,MAE,0.0003335200428582,2
177,284,kNN,Oracle,MSE,6.395805810420905e-05,2
178,284,kNN,Oracle,R2,0.999932174788924,2
179,284,kNN,Oracle,RMSE,0.0079973782018989,2
183,284,kNN,Oracle,SERA,1.6628984667477198e-05,2
184,284,kNN,Oracle,MAE,0.0002173618350879,3
185,284,kNN,Oracle,MSE,4.9750214222477264e-05,3
186,284,kNN,Oracle,R2,0.99994702950032,3
187,284,kNN,Oracle,RMSE,0.0070533831756453,3
191,284,kNN,Oracle,SERA,5.80169262320851e-06,3
192,284,kNN,Oracle,MAE,0.0004496782506285,4
193,284,kNN,Oracle,MSE,0.0001313389506762,4
194,284,kNN,Oracle,R2,0.9998638708602214,4
195,284,kNN,Oracle,RMSE,0.0114603207056459,4
199,284,kNN,Oracle,SERA,3.747627852135338e-05,4
200,284,MR,Oracle,MAE,0.7830924428057239,0
201,284,MR,Oracle,MSE,0.9618495843238484,0
202,284,MR,Oracle,R2,-0.0006784474683272,0
203,284,MR,Oracle,RMSE,0.9807393049755112,0
207,284,MR,Oracle,SERA,0.4077481925487518,0
208,284,MR,Oracle,MAE,0.783549423094269,1
209,284,MR,Oracle,MSE,0.95496453037644,1
210,284,MR,Oracle,R2,-0.0007926440182457,1
211,284,MR,Oracle,RMSE,0.9772228662779232,1
215,284,MR,Oracle,SERA,0.4075389206409454,1
216,284,MR,Oracle,MAE,0.780806013233159,2
217,284,MR,Oracle,MSE,0.9438689390956256,2
218,284,MR,Oracle,R2,-0.0009389265385257,2
219,284,MR,Oracle,RMSE,0.9715291756275906,2
223,284,MR,Oracle,SERA,0.4024037718772888,2
