,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,4005,MR,MAE,MAE,0.9081511471435468,0
1,4005,MR,MAE,MSE,1.1875840402507711,0
2,4005,MR,MAE,R2,-0.0092461687301157,0
3,4005,MR,MAE,RMSE,1.0897632955145675,0
7,4005,MR,MAE,SERA,0.4581693410873413,0
8,4005,MR,MSE,MAE,0.9081511471435468,0
9,4005,MR,MSE,MSE,1.1875840402507711,0
10,4005,MR,MSE,R2,-0.0092461687301157,0
11,4005,MR,MSE,RMSE,1.0897632955145675,0
15,4005,MR,MSE,SERA,0.4581693410873413,0
40,4005,MR,SERA,MAE,0.9081511471435468,0
41,4005,MR,SERA,MSE,1.1875840402507711,0
42,4005,MR,SERA,R2,-0.0092461687301157,0
43,4005,MR,SERA,RMSE,1.0897632955145675,0
47,4005,MR,SERA,SERA,0.4581693410873413,0
48,4005,MR,MAE,MAE,0.9155169087338514,1
49,4005,MR,MAE,MSE,1.2088232939346808,1
50,4005,MR,MAE,R2,-0.0081818732390108,1
51,4005,MR,MAE,RMSE,1.0994650035061055,1
55,4005,MR,MAE,SERA,0.4605866968631744,1
56,4005,MR,MSE,MAE,0.9155169087338514,1
57,4005,MR,MSE,MSE,1.2088232939346808,1
58,4005,MR,MSE,R2,-0.0081818732390108,1
59,4005,MR,MSE,RMSE,1.0994650035061055,1
63,4005,MR,MSE,SERA,0.4605866968631744,1
88,4005,MR,SERA,MAE,0.9155169087338514,1
89,4005,MR,SERA,MSE,1.2088232939346808,1
90,4005,MR,SERA,R2,-0.0081818732390108,1
91,4005,MR,SERA,RMSE,1.0994650035061055,1
95,4005,MR,SERA,SERA,0.4605866968631744,1
96,4005,MR,MAE,MAE,0.907490090399342,2
97,4005,MR,MAE,MSE,1.1930419471366258,2
98,4005,MR,MAE,R2,-0.0054954790857242,2
99,4005,MR,MAE,RMSE,1.0922645957535315,2
103,4005,MR,MAE,SERA,0.4429580271244049,2
104,4005,MR,MSE,MAE,0.907490090399342,2
105,4005,MR,MSE,MSE,1.1930419471366258,2
106,4005,MR,MSE,R2,-0.0054954790857242,2
107,4005,MR,MSE,RMSE,1.0922645957535315,2
111,4005,MR,MSE,SERA,0.4429580271244049,2
136,4005,MR,SERA,MAE,0.907490090399342,2
137,4005,MR,SERA,MSE,1.1930419471366258,2
138,4005,MR,SERA,R2,-0.0054954790857242,2
139,4005,MR,SERA,RMSE,1.0922645957535315,2
143,4005,MR,SERA,SERA,0.4429580271244049,2
144,4005,MR,MAE,MAE,0.9319651462508082,3
145,4005,MR,MAE,MSE,1.2426676766899687,3
146,4005,MR,MAE,R2,-0.010332454239373,3
147,4005,MR,MAE,RMSE,1.1147500512177466,3
151,4005,MR,MAE,SERA,0.4777937233448028,3
152,4005,MR,MSE,MAE,0.9319651462508082,3
153,4005,MR,MSE,MSE,1.2426676766899687,3
154,4005,MR,MSE,R2,-0.010332454239373,3
155,4005,MR,MSE,RMSE,1.1147500512177466,3
159,4005,MR,MSE,SERA,0.4777937233448028,3
184,4005,MR,SERA,MAE,0.9319651462508082,3
185,4005,MR,SERA,MSE,1.2426676766899687,3
186,4005,MR,SERA,R2,-0.010332454239373,3
187,4005,MR,SERA,RMSE,1.1147500512177466,3
191,4005,MR,SERA,SERA,0.4777937233448028,3
192,4005,MR,MAE,MAE,0.8958120452142565,4
193,4005,MR,MAE,MSE,1.170527595449402,4
194,4005,MR,MAE,R2,-0.0116814443699826,4
195,4005,MR,MAE,RMSE,1.0819092362344458,4
199,4005,MR,MAE,SERA,0.44785937666893,4
200,4005,MR,MSE,MAE,0.8958120452142565,4
201,4005,MR,MSE,MSE,1.170527595449402,4
202,4005,MR,MSE,R2,-0.0116814443699826,4
203,4005,MR,MSE,RMSE,1.0819092362344458,4
207,4005,MR,MSE,SERA,0.44785937666893,4
232,4005,MR,SERA,MAE,0.8958120452142565,4
233,4005,MR,SERA,MSE,1.170527595449402,4
234,4005,MR,SERA,R2,-0.0116814443699826,4
235,4005,MR,SERA,RMSE,1.0819092362344458,4
239,4005,MR,SERA,SERA,0.44785937666893,4
