,Target ID,Algorithm,Selection Metric,Metric,Value,trial
24,2409,kNN,SERA,MAE,0.5089121436754164,0
25,2409,kNN,SERA,MSE,0.4541654980189883,0
26,2409,kNN,SERA,R2,0.6527443147195046,0
27,2409,kNN,SERA,RMSE,0.6739180202509711,0
31,2409,kNN,SERA,SERA,0.1558753252029419,0
32,2409,kNN,MAE,MAE,0.5089121436754164,0
33,2409,kNN,MAE,MSE,0.4541654980189883,0
34,2409,kNN,MAE,R2,0.6527443147195046,0
35,2409,kNN,MAE,RMSE,0.6739180202509711,0
39,2409,kNN,MAE,SERA,0.1558753252029419,0
40,2409,kNN,MSE,MAE,0.5089121436754164,0
41,2409,kNN,MSE,MSE,0.4541654980189883,0
42,2409,kNN,MSE,R2,0.6527443147195046,0
43,2409,kNN,MSE,RMSE,0.6739180202509711,0
47,2409,kNN,MSE,SERA,0.1558753252029419,0
72,2409,kNN,SERA,MAE,0.5137037973117023,1
73,2409,kNN,SERA,MSE,0.4554889657779642,1
74,2409,kNN,SERA,R2,0.6480468445524186,1
75,2409,kNN,SERA,RMSE,0.6748992263871431,1
79,2409,kNN,SERA,SERA,0.1491984277963638,1
80,2409,kNN,MAE,MAE,0.5137037973117023,1
81,2409,kNN,MAE,MSE,0.4554889657779642,1
82,2409,kNN,MAE,R2,0.6480468445524186,1
83,2409,kNN,MAE,RMSE,0.6748992263871431,1
87,2409,kNN,MAE,SERA,0.1491984277963638,1
88,2409,kNN,MSE,MAE,0.5137037973117023,1
89,2409,kNN,MSE,MSE,0.4554889657779642,1
90,2409,kNN,MSE,R2,0.6480468445524186,1
91,2409,kNN,MSE,RMSE,0.6748992263871431,1
95,2409,kNN,MSE,SERA,0.1491984277963638,1
120,2409,kNN,SERA,MAE,0.5004804098505431,2
121,2409,kNN,SERA,MSE,0.4356241823532236,2
122,2409,kNN,SERA,R2,0.6585981702563275,2
123,2409,kNN,SERA,RMSE,0.660018319710312,2
127,2409,kNN,SERA,SERA,0.1403123289346695,2
128,2409,kNN,MAE,MAE,0.5004804098505431,2
129,2409,kNN,MAE,MSE,0.4356241823532236,2
130,2409,kNN,MAE,R2,0.6585981702563275,2
131,2409,kNN,MAE,RMSE,0.660018319710312,2
135,2409,kNN,MAE,SERA,0.1403123289346695,2
136,2409,kNN,MSE,MAE,0.5004804098505431,2
137,2409,kNN,MSE,MSE,0.4356241823532236,2
138,2409,kNN,MSE,R2,0.6585981702563275,2
139,2409,kNN,MSE,RMSE,0.660018319710312,2
143,2409,kNN,MSE,SERA,0.1403123289346695,2
168,2409,kNN,SERA,MAE,0.4862356978855319,3
169,2409,kNN,SERA,MSE,0.4239497366840091,3
170,2409,kNN,SERA,R2,0.6652108698137141,3
171,2409,kNN,SERA,RMSE,0.6511142270631238,3
175,2409,kNN,SERA,SERA,0.1303906142711639,3
176,2409,kNN,MAE,MAE,0.4862356978855319,3
177,2409,kNN,MAE,MSE,0.4239497366840091,3
178,2409,kNN,MAE,R2,0.6652108698137141,3
179,2409,kNN,MAE,RMSE,0.6511142270631238,3
183,2409,kNN,MAE,SERA,0.1303906142711639,3
184,2409,kNN,MSE,MAE,0.4862356978855319,3
185,2409,kNN,MSE,MSE,0.4239497366840091,3
186,2409,kNN,MSE,R2,0.6652108698137141,3
187,2409,kNN,MSE,RMSE,0.6511142270631238,3
191,2409,kNN,MSE,SERA,0.1303906142711639,3
216,2409,kNN,SERA,MAE,0.5070845252690311,4
217,2409,kNN,SERA,MSE,0.4555040870200149,4
218,2409,kNN,SERA,R2,0.6397145212167887,4
219,2409,kNN,SERA,RMSE,0.6749104288866893,4
223,2409,kNN,SERA,SERA,0.1360778957605362,4
224,2409,kNN,MAE,MAE,0.5070845252690311,4
225,2409,kNN,MAE,MSE,0.4555040870200149,4
226,2409,kNN,MAE,R2,0.6397145212167887,4
227,2409,kNN,MAE,RMSE,0.6749104288866893,4
231,2409,kNN,MAE,SERA,0.1360778957605362,4
232,2409,kNN,MSE,MAE,0.5070845252690311,4
233,2409,kNN,MSE,MSE,0.4555040870200149,4
234,2409,kNN,MSE,R2,0.6397145212167887,4
235,2409,kNN,MSE,RMSE,0.6749104288866893,4
239,2409,kNN,MSE,SERA,0.1360778957605362,4
