,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,220,SVR,MAE,MAE,0.1124887697460102,0
1,220,SVR,MAE,MSE,0.0299510368643306,0
2,220,SVR,MAE,R2,0.976715856538793,0
3,220,SVR,MAE,RMSE,0.1730636786397732,0
7,220,SVR,MAE,SERA,0.0070067667402327,0
8,220,SVR,MSE,MAE,0.1124887697460102,0
9,220,SVR,MSE,MSE,0.0299510368643306,0
10,220,SVR,MSE,R2,0.976715856538793,0
11,220,SVR,MSE,RMSE,0.1730636786397732,0
15,220,SVR,MSE,SERA,0.0070067667402327,0
40,220,SVR,SERA,MAE,0.1230744787117085,0
41,220,SVR,SERA,MSE,0.0372867224037035,0
42,220,SVR,SERA,R2,0.9710130438028348,0
43,220,SVR,SERA,RMSE,0.1930977017048714,0
47,220,SVR,SERA,SERA,0.0084458654746413,0
48,220,SVR,MAE,MAE,0.1254853404487754,1
49,220,SVR,MAE,MSE,0.0395993592151991,1
50,220,SVR,MAE,R2,0.9697323480004868,1
51,220,SVR,MAE,RMSE,0.1989958773824201,1
55,220,SVR,MAE,SERA,0.0092957150191068,1
56,220,SVR,MSE,MAE,0.1254853404487754,1
57,220,SVR,MSE,MSE,0.0395993592151991,1
58,220,SVR,MSE,R2,0.9697323480004868,1
59,220,SVR,MSE,RMSE,0.1989958773824201,1
63,220,SVR,MSE,SERA,0.0092957150191068,1
88,220,SVR,SERA,MAE,0.1136477448358511,1
89,220,SVR,SERA,MSE,0.0301976176318327,1
90,220,SVR,SERA,R2,0.9769185411125578,1
91,220,SVR,SERA,RMSE,0.1737746173404872,1
95,220,SVR,SERA,SERA,0.0063423081301152,1
96,220,SVR,MAE,MAE,0.1200786462468136,2
97,220,SVR,MAE,MSE,0.0347290224880627,2
98,220,SVR,MAE,R2,0.9733050864169508,2
99,220,SVR,MAE,RMSE,0.1863572442596819,2
103,220,SVR,MAE,SERA,0.0072301402688026,2
104,220,SVR,MSE,MAE,0.1200786462468136,2
105,220,SVR,MSE,MSE,0.0347290224880627,2
106,220,SVR,MSE,R2,0.9733050864169508,2
107,220,SVR,MSE,RMSE,0.1863572442596819,2
111,220,SVR,MSE,SERA,0.0072301402688026,2
136,220,SVR,SERA,MAE,0.1114469108680412,2
137,220,SVR,SERA,MSE,0.0280582708813378,2
138,220,SVR,SERA,R2,0.9784326461614474,2
139,220,SVR,SERA,RMSE,0.1675060323729799,2
143,220,SVR,SERA,SERA,0.0051092039793729,2
144,220,SVR,MAE,MAE,0.1181473600034532,3
145,220,SVR,MAE,MSE,0.0309102012803767,3
146,220,SVR,MAE,R2,0.9757501201557486,3
147,220,SVR,MAE,RMSE,0.1758129724462239,3
151,220,SVR,MAE,SERA,0.0070094428956508,3
152,220,SVR,MSE,MAE,0.1181473600034532,3
153,220,SVR,MSE,MSE,0.0309102012803767,3
154,220,SVR,MSE,R2,0.9757501201557486,3
155,220,SVR,MSE,RMSE,0.1758129724462239,3
159,220,SVR,MSE,SERA,0.0070094428956508,3
184,220,SVR,SERA,MAE,0.1181473600034532,3
185,220,SVR,SERA,MSE,0.0309102012803767,3
186,220,SVR,SERA,R2,0.9757501201557486,3
187,220,SVR,SERA,RMSE,0.1758129724462239,3
191,220,SVR,SERA,SERA,0.0070094428956508,3
192,220,SVR,MAE,MAE,0.1223858931178964,4
193,220,SVR,MAE,MSE,0.0381260880114266,4
194,220,SVR,MAE,R2,0.9721933196540552,4
195,220,SVR,MAE,RMSE,0.195259027989557,4
199,220,SVR,MAE,SERA,0.0090271355584263,4
200,220,SVR,MSE,MAE,0.1223858931178964,4
201,220,SVR,MSE,MSE,0.0381260880114266,4
202,220,SVR,MSE,R2,0.9721933196540552,4
203,220,SVR,MSE,RMSE,0.195259027989557,4
207,220,SVR,MSE,SERA,0.0090271355584263,4
232,220,SVR,SERA,MAE,0.1116177910190335,4
233,220,SVR,SERA,MSE,0.0292477539661691,4
234,220,SVR,SERA,R2,0.978668597073732,4
235,220,SVR,SERA,RMSE,0.1710197472988693,4
239,220,SVR,SERA,SERA,0.0061230757273733,4
