,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,284,DNN,MAE,MAE,0.2283214153178747,0
1,284,DNN,MAE,MSE,0.1042654047105567,0
2,284,DNN,MAE,R2,0.8915255097981231,0
3,284,DNN,MAE,RMSE,0.3229015402728155,0
7,284,DNN,MAE,SERA,0.0350138582289218,0
8,284,DNN,MSE,MAE,0.2283214153178747,0
9,284,DNN,MSE,MSE,0.1042654047105567,0
10,284,DNN,MSE,R2,0.8915255097981231,0
11,284,DNN,MSE,RMSE,0.3229015402728155,0
15,284,DNN,MSE,SERA,0.0350138582289218,0
40,284,DNN,SERA,MAE,0.2205999801548618,0
41,284,DNN,SERA,MSE,0.0838384315851514,0
42,284,DNN,SERA,R2,0.9127770984942674,0
43,284,DNN,SERA,RMSE,0.2895486687677072,0
47,284,DNN,SERA,SERA,0.0163199324160814,0
48,284,DNN,MAE,MAE,0.0885181841164776,1
49,284,DNN,MAE,MSE,0.011893377085778,1
50,284,DNN,MAE,R2,0.9875358676460058,1
51,284,DNN,MAE,RMSE,0.1090567608439663,1
55,284,DNN,MAE,SERA,0.0039364919066429,1
56,284,DNN,MSE,MAE,0.0885181841164776,1
57,284,DNN,MSE,MSE,0.011893377085778,1
58,284,DNN,MSE,R2,0.9875358676460058,1
59,284,DNN,MSE,RMSE,0.1090567608439663,1
63,284,DNN,MSE,SERA,0.0039364919066429,1
88,284,DNN,SERA,MAE,0.2797067712052646,1
89,284,DNN,SERA,MSE,0.157429036241283,1
90,284,DNN,SERA,R2,0.8350160488546613,1
91,284,DNN,SERA,RMSE,0.396773280654435,1
95,284,DNN,SERA,SERA,0.0401202253997325,1
96,284,DNN,MAE,MAE,0.0855031758812822,2
97,284,DNN,MAE,MSE,0.015103528168635,2
98,284,DNN,MAE,R2,0.983983253769805,2
99,284,DNN,MAE,RMSE,0.1228964123505445,2
103,284,DNN,MAE,SERA,0.0055504236370325,2
104,284,DNN,MSE,MAE,0.0855031758812822,2
105,284,DNN,MSE,MSE,0.015103528168635,2
106,284,DNN,MSE,R2,0.983983253769805,2
107,284,DNN,MSE,RMSE,0.1228964123505445,2
111,284,DNN,MSE,SERA,0.0055504236370325,2
136,284,DNN,SERA,MAE,0.243428145136039,2
137,284,DNN,SERA,MSE,0.0864178517484403,2
138,284,DNN,SERA,R2,0.9083569887936678,2
139,284,DNN,SERA,RMSE,0.2939691340063448,2
143,284,DNN,SERA,SERA,0.0157647244632244,2
144,284,DNN,MAE,MAE,0.0708126451195334,3
145,284,DNN,MAE,MSE,0.0092246826076935,3
146,284,DNN,MAE,R2,0.9901782121995686,3
147,284,DNN,MAE,RMSE,0.0960452112689307,3
151,284,DNN,MAE,SERA,0.0020762914791703,3
152,284,DNN,MSE,MAE,0.0708126451195334,3
153,284,DNN,MSE,MSE,0.0092246826076935,3
154,284,DNN,MSE,R2,0.9901782121995686,3
155,284,DNN,MSE,RMSE,0.0960452112689307,3
159,284,DNN,MSE,SERA,0.0020762914791703,3
184,284,DNN,SERA,MAE,0.1866430539994732,3
185,284,DNN,SERA,MSE,0.0619582832566067,3
186,284,DNN,SERA,R2,0.934031214242766,3
187,284,DNN,SERA,RMSE,0.248914208627404,3
191,284,DNN,SERA,SERA,0.0155337266623973,3
192,284,DNN,MAE,MAE,0.33018648759552,4
193,284,DNN,MAE,MSE,0.2053848060619607,4
194,284,DNN,MAE,R2,0.7871244072771495,4
195,284,DNN,MAE,RMSE,0.4531940048830751,4
199,284,DNN,MAE,SERA,0.0523103885352611,4
200,284,DNN,MSE,MAE,0.33018648759552,4
201,284,DNN,MSE,MSE,0.2053848060619607,4
202,284,DNN,MSE,R2,0.7871244072771495,4
203,284,DNN,MSE,RMSE,0.4531940048830751,4
207,284,DNN,MSE,SERA,0.0523103885352611,4
232,284,DNN,SERA,MAE,0.4348280135999818,4
233,284,DNN,SERA,MSE,0.3304381763865071,4
234,284,DNN,SERA,R2,0.6575100952924697,4
235,284,DNN,SERA,RMSE,0.5748375217281028,4
239,284,DNN,SERA,SERA,0.1159682869911193,4
