,Target ID,Algorithm,Selection Metric,Metric,Value,trial
107,230,XGBoost,Oracle,RMSE,0.3006950051913514,3
111,230,XGBoost,Oracle,SERA,0.0117964595556259,3
112,230,XGBoost,Oracle,MAE,0.2097778014509961,4
113,230,XGBoost,Oracle,MSE,0.0729923137303277,4
114,230,XGBoost,Oracle,R2,0.9050802523835796,4
115,230,XGBoost,Oracle,RMSE,0.2701708972675031,4
119,230,XGBoost,Oracle,SERA,0.008101450279355,4
120,230,SVR,Oracle,MAE,0.0951544682420574,0
121,230,SVR,Oracle,MSE,0.01265761515632,0
122,230,SVR,Oracle,R2,0.9824371338707524,0
123,230,SVR,Oracle,RMSE,0.1125060671978182,0
127,230,SVR,Oracle,SERA,0.0011420253431424,0
128,230,SVR,Oracle,MAE,0.0941723928175584,1
129,230,SVR,Oracle,MSE,0.01066102488317,1
130,230,SVR,Oracle,R2,0.9858206127855011,1
131,230,SVR,Oracle,RMSE,0.1032522391194014,1
135,230,SVR,Oracle,SERA,0.0010186532745137,1
136,230,SVR,Oracle,MAE,0.0924744291955721,2
137,230,SVR,Oracle,MSE,0.0095681657106608,2
138,230,SVR,Oracle,R2,0.9872917511136522,2
139,230,SVR,Oracle,RMSE,0.0978170011330384,2
143,230,SVR,Oracle,SERA,0.0009329601889476,2
144,230,SVR,Oracle,MAE,0.0910676345647722,3
145,230,SVR,Oracle,MSE,0.0091311171083702,3
146,230,SVR,Oracle,R2,0.9876873517080462,3
147,230,SVR,Oracle,RMSE,0.0955568789170632,3
151,230,SVR,Oracle,SERA,0.0008857111097313,3
152,230,SVR,Oracle,MAE,0.092407086201668,4
153,230,SVR,Oracle,MSE,0.009295073653573,4
154,230,SVR,Oracle,R2,0.9879126170937282,4
155,230,SVR,Oracle,RMSE,0.0964109623101699,4
159,230,SVR,Oracle,SERA,0.0009174934821203,4
160,230,kNN,Oracle,MAE,0.0024863794391116,0
161,230,kNN,Oracle,MSE,0.0013897185495305,0
162,230,kNN,Oracle,R2,0.9980717188395042,0
163,230,kNN,Oracle,RMSE,0.0372789290287502,0
167,230,kNN,Oracle,SERA,0.0001174050266854,0
168,230,kNN,Oracle,MAE,0.002523560790784,1
169,230,kNN,Oracle,MSE,0.0010165019944236,1
170,230,kNN,Oracle,R2,0.9986480309781476,1
171,230,kNN,Oracle,RMSE,0.0318826284114661,1
175,230,kNN,Oracle,SERA,8.825972327031195e-05,1
176,230,kNN,Oracle,MAE,0.0035839277040595,2
177,230,kNN,Oracle,MSE,0.0016062070767272,2
178,230,kNN,Oracle,R2,0.9978666674563004,2
179,230,kNN,Oracle,RMSE,0.0400775133550877,2
183,230,kNN,Oracle,SERA,0.000136479124194,2
184,230,kNN,Oracle,MAE,0.0020884027136361,3
185,230,kNN,Oracle,MSE,0.0008472488470538,3
186,230,kNN,Oracle,R2,0.9988575464594608,3
187,230,kNN,Oracle,RMSE,0.0291075393507215,3
191,230,kNN,Oracle,SERA,7.235911471070722e-05,3
192,230,kNN,Oracle,MAE,0.0024659241558123,4
193,230,kNN,Oracle,MSE,0.0010014961636706,4
194,230,kNN,Oracle,R2,0.9986976469406678,4
195,230,kNN,Oracle,RMSE,0.0316464241845847,4
199,230,kNN,Oracle,SERA,8.361133222933859e-05,4
200,230,MR,Oracle,MAE,0.6947215099801205,0
201,230,MR,Oracle,MSE,0.7264493218390086,0
202,230,MR,Oracle,R2,-0.0079728314990581,0
203,230,MR,Oracle,RMSE,0.8523199644728549,0
207,230,MR,Oracle,SERA,0.1369765549898147,0
208,230,MR,Oracle,MAE,0.7113174341949371,1
209,230,MR,Oracle,MSE,0.7620926043209283,1
210,230,MR,Oracle,R2,-0.0135991847304608,1
211,230,MR,Oracle,RMSE,0.8729791545741102,1
215,230,MR,Oracle,SERA,0.1448431313037872,1
216,230,MR,Oracle,MAE,0.706968189335592,2
217,230,MR,Oracle,MSE,0.7643789996621757,2
218,230,MR,Oracle,R2,-0.0152331037056818,2
219,230,MR,Oracle,RMSE,0.8742877098885559,2
223,230,MR,Oracle,SERA,0.1554858684539795,2
224,230,MR,Oracle,MAE,0.7046264085211981,3
225,230,MR,Oracle,MSE,0.7514196760985924,3
226,230,MR,Oracle,R2,-0.0132348629035428,3
227,230,MR,Oracle,RMSE,0.8668446666494478,3
231,230,MR,Oracle,SERA,0.1395048797130584,3
232,230,MR,Oracle,MAE,0.7188050955439258,4
233,230,MR,Oracle,MSE,0.7800583182674091,4
234,230,MR,Oracle,R2,-0.014393638343698,4
235,230,MR,Oracle,RMSE,0.883209102233106,4
239,230,MR,Oracle,SERA,0.1613317281007766,4
