,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,262,XGBoost,MAE,MAE,0.1118840596126625,0
1,262,XGBoost,MAE,MSE,0.0529501455705096,0
2,262,XGBoost,MAE,R2,0.9542114989153638,0
3,262,XGBoost,MAE,RMSE,0.2301089862880405,0
7,262,XGBoost,MAE,SERA,0.0219649262726306,0
8,262,XGBoost,MSE,MAE,0.4309971915251424,0
9,262,XGBoost,MSE,MSE,0.3004191052325495,0
10,262,XGBoost,MSE,R2,0.7402133577240393,0
11,262,XGBoost,MSE,RMSE,0.5481050129606091,0
15,262,XGBoost,MSE,SERA,0.089473582804203,0
40,262,XGBoost,SERA,MAE,0.5617311014656121,0
41,262,XGBoost,SERA,MSE,0.5159601948792207,0
42,262,XGBoost,SERA,R2,0.553824759340904,0
43,262,XGBoost,SERA,RMSE,0.7183036926531986,0
47,262,XGBoost,SERA,SERA,0.058164045214653,0
48,262,XGBoost,MAE,MAE,0.2781221584115786,1
49,262,XGBoost,MAE,MSE,0.2029360860386708,1
50,262,XGBoost,MAE,R2,0.8250631151675968,1
51,262,XGBoost,MAE,RMSE,0.4504842794578639,1
55,262,XGBoost,MAE,SERA,0.0776756107807159,1
56,262,XGBoost,MSE,MAE,0.3647620250185593,1
57,262,XGBoost,MSE,MSE,0.2110687264870969,1
58,262,XGBoost,MSE,R2,0.8180525395066541,1
59,262,XGBoost,MSE,RMSE,0.4594221658639218,1
63,262,XGBoost,MSE,SERA,0.0545590110123157,1
88,262,XGBoost,SERA,MAE,0.2802179523836834,1
89,262,XGBoost,SERA,MSE,0.1450782750845849,1
90,262,XGBoost,SERA,R2,0.8749382527495898,1
91,262,XGBoost,SERA,RMSE,0.3808914216474098,1
95,262,XGBoost,SERA,SERA,0.0133022544905543,1
96,262,XGBoost,MAE,MAE,0.1125743037867452,2
97,262,XGBoost,MAE,MSE,0.0587244637851975,2
98,262,XGBoost,MAE,R2,0.9506141046721556,2
99,262,XGBoost,MAE,RMSE,0.2423313099564263,2
103,262,XGBoost,MAE,SERA,0.0268472786992788,2
104,262,XGBoost,MSE,MAE,0.3406013057547455,2
105,262,XGBoost,MSE,MSE,0.1906310514744466,2
106,262,XGBoost,MSE,R2,0.8396837612891572,2
107,262,XGBoost,MSE,RMSE,0.436613159987702,2
111,262,XGBoost,MSE,SERA,0.0512088313698768,2
136,262,XGBoost,SERA,MAE,0.5550851780325065,2
137,262,XGBoost,SERA,MSE,0.5094868668382522,2
138,262,XGBoost,SERA,R2,0.5715335065702594,2
139,262,XGBoost,SERA,RMSE,0.7137834873673193,2
143,262,XGBoost,SERA,SERA,0.0573587603867054,2
144,262,XGBoost,MAE,MAE,0.0968803955400864,3
145,262,XGBoost,MAE,MSE,0.0420139020789874,3
146,262,XGBoost,MAE,R2,0.9649299557999568,3
147,262,XGBoost,MAE,RMSE,0.2049729301127041,3
151,262,XGBoost,MAE,SERA,0.0188543740659952,3
152,262,XGBoost,MSE,MAE,0.2221367419700425,3
153,262,XGBoost,MSE,MSE,0.0853922656807045,3
154,262,XGBoost,MSE,R2,0.9287209617870296,3
155,262,XGBoost,MSE,RMSE,0.2922195504765287,3
159,262,XGBoost,MSE,SERA,0.0216133408248424,3
184,262,XGBoost,SERA,MAE,0.5027484186796205,3
185,262,XGBoost,SERA,MSE,0.4327413745379273,3
186,262,XGBoost,SERA,R2,0.6387800613306336,3
187,262,XGBoost,SERA,RMSE,0.6578308099640267,3
191,262,XGBoost,SERA,SERA,0.0518514811992645,3
192,262,XGBoost,MAE,MAE,0.1068346083213063,4
193,262,XGBoost,MAE,MSE,0.0499845533097406,4
194,262,XGBoost,MAE,R2,0.9577943031026196,4
195,262,XGBoost,MAE,RMSE,0.2235722552324877,4
199,262,XGBoost,MAE,SERA,0.0177645310759544,4
200,262,XGBoost,MSE,MAE,0.227005816361947,4
201,262,XGBoost,MSE,MSE,0.0840480221401307,4
202,262,XGBoost,MSE,R2,0.929031968630609,4
203,262,XGBoost,MSE,RMSE,0.2899103691490367,4
207,262,XGBoost,MSE,SERA,0.017786543816328,4
232,262,XGBoost,SERA,MAE,0.4063825735610926,4
233,262,XGBoost,SERA,MSE,0.297510870368838,4
234,262,XGBoost,SERA,R2,0.7487893201595135,4
235,262,XGBoost,SERA,RMSE,0.5454455704915369,4
239,262,XGBoost,SERA,SERA,0.0303059164434671,4
