,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,1865,DNN,MAE,MAE,0.2231008964891345,0
1,1865,DNN,MAE,MSE,0.1023233329975789,0
2,1865,DNN,MAE,R2,0.8961234189256961,0
3,1865,DNN,MAE,RMSE,0.3198801853781802,0
7,1865,DNN,MAE,SERA,0.0285933315753936,0
8,1865,DNN,MSE,MAE,0.2231008964891345,0
9,1865,DNN,MSE,MSE,0.1023233329975789,0
10,1865,DNN,MSE,R2,0.8961234189256961,0
11,1865,DNN,MSE,RMSE,0.3198801853781802,0
15,1865,DNN,MSE,SERA,0.0285933315753936,0
40,1865,DNN,SERA,MAE,0.2220383376244944,0
41,1865,DNN,SERA,MSE,0.100370382206427,0
42,1865,DNN,SERA,R2,0.8981060151258807,0
43,1865,DNN,SERA,RMSE,0.31681285044396,0
47,1865,DNN,SERA,SERA,0.0252457913011312,0
48,1865,DNN,MAE,MAE,0.1495391590735963,1
49,1865,DNN,MAE,MSE,0.0442319143165418,1
50,1865,DNN,MAE,R2,0.954975564834468,1
51,1865,DNN,MAE,RMSE,0.2103138471821146,1
55,1865,DNN,MAE,SERA,0.0129633350297808,1
56,1865,DNN,MSE,MAE,0.1495391590735963,1
57,1865,DNN,MSE,MSE,0.0442319143165418,1
58,1865,DNN,MSE,R2,0.954975564834468,1
59,1865,DNN,MSE,RMSE,0.2103138471821146,1
63,1865,DNN,MSE,SERA,0.0129633350297808,1
88,1865,DNN,SERA,MAE,0.1683335813217264,1
89,1865,DNN,SERA,MSE,0.0463569904550025,1
90,1865,DNN,SERA,R2,0.9528124128593304,1
91,1865,DNN,SERA,RMSE,0.2153067357399729,1
95,1865,DNN,SERA,SERA,0.0133039066568017,1
96,1865,DNN,MAE,MAE,0.2424764391082705,2
97,1865,DNN,MAE,MSE,0.1065591295191524,2
98,1865,DNN,MAE,R2,0.891521968969365,2
99,1865,DNN,MAE,RMSE,0.3264339588939123,2
103,1865,DNN,MAE,SERA,0.0244023669511079,2
104,1865,DNN,MSE,MAE,0.2424764391082705,2
105,1865,DNN,MSE,MSE,0.1065591295191524,2
106,1865,DNN,MSE,R2,0.891521968969365,2
107,1865,DNN,MSE,RMSE,0.3264339588939123,2
111,1865,DNN,MSE,SERA,0.0244023669511079,2
136,1865,DNN,SERA,MAE,0.2184942700152356,2
137,1865,DNN,SERA,MSE,0.0888341939798866,2
138,1865,DNN,SERA,R2,0.909566092604017,2
139,1865,DNN,SERA,RMSE,0.2980506567345333,2
143,1865,DNN,SERA,SERA,0.0204205866903066,2
144,1865,DNN,MAE,MAE,0.2309420587509831,3
145,1865,DNN,MAE,MSE,0.0916825803068688,3
146,1865,DNN,MAE,R2,0.9027656952885076,3
147,1865,DNN,MAE,RMSE,0.3027913147811027,3
151,1865,DNN,MAE,SERA,0.0211999341845512,3
152,1865,DNN,MSE,MAE,0.2309420587509831,3
153,1865,DNN,MSE,MSE,0.0916825803068688,3
154,1865,DNN,MSE,R2,0.9027656952885076,3
155,1865,DNN,MSE,RMSE,0.3027913147811027,3
159,1865,DNN,MSE,SERA,0.0211999341845512,3
184,1865,DNN,SERA,MAE,0.1774348652038994,3
185,1865,DNN,SERA,MSE,0.0618843115672618,3
186,1865,DNN,SERA,R2,0.9343683610599552,3
187,1865,DNN,SERA,RMSE,0.2487655755269644,3
191,1865,DNN,SERA,SERA,0.0116167860105633,3
192,1865,DNN,MAE,MAE,0.2070948475011287,4
193,1865,DNN,MAE,MSE,0.086624942509605,4
194,1865,DNN,MAE,R2,0.9114355270603144,4
195,1865,DNN,MAE,RMSE,0.2943211553891514,4
199,1865,DNN,MAE,SERA,0.0230529978871345,4
200,1865,DNN,MSE,MAE,0.2070948475011287,4
201,1865,DNN,MSE,MSE,0.086624942509605,4
202,1865,DNN,MSE,R2,0.9114355270603144,4
203,1865,DNN,MSE,RMSE,0.2943211553891514,4
207,1865,DNN,MSE,SERA,0.0230529978871345,4
232,1865,DNN,SERA,MAE,0.2553976493023536,4
233,1865,DNN,SERA,MSE,0.124243221629168,4
234,1865,DNN,SERA,R2,0.8729749755540014,4
235,1865,DNN,SERA,RMSE,0.3524815195569379,4
239,1865,DNN,SERA,SERA,0.0321228168904781,4
