,Target ID,Algorithm,Selection Metric,Metric,Value,trial
130,262,SVR,Oracle,R2,0.9892969876108384,1
131,262,SVR,Oracle,RMSE,0.1114273904515827,1
135,262,SVR,Oracle,SERA,0.0023880545049905,1
136,262,SVR,Oracle,MAE,0.0977824552280229,2
137,262,SVR,Oracle,MSE,0.0126423331167949,2
138,262,SVR,Oracle,R2,0.9893680946617148,2
139,262,SVR,Oracle,RMSE,0.1124381301729751,2
143,262,SVR,Oracle,SERA,0.0024072888772934,2
144,262,SVR,Oracle,MAE,0.0979413316769212,3
145,262,SVR,Oracle,MSE,0.0122125090570822,3
146,262,SVR,Oracle,R2,0.9898059163459728,3
147,262,SVR,Oracle,RMSE,0.1105102215049912,3
151,262,SVR,Oracle,SERA,0.0019275903468951,3
152,262,SVR,Oracle,MAE,0.0925981251042619,4
153,262,SVR,Oracle,MSE,0.0090350079049803,4
154,262,SVR,Oracle,R2,0.9923710670626574,4
155,262,SVR,Oracle,RMSE,0.0950526585897541,4
159,262,SVR,Oracle,SERA,0.0016173018375411,4
160,262,kNN,Oracle,MAE,3.458108694636697e-05,0
161,262,kNN,Oracle,MSE,9.566812595137536e-07,0
162,262,kNN,Oracle,R2,0.9999991727123616,0
163,262,kNN,Oracle,RMSE,0.0009781008432231,0
167,262,kNN,Oracle,SERA,6.942777730500893e-08,0
168,262,kNN,Oracle,MAE,0.0005444863739196,1
169,262,kNN,Oracle,MSE,0.0002089594026061,1
170,262,kNN,Oracle,R2,0.9998198708388344,1
171,262,kNN,Oracle,RMSE,0.0144554281363842,1
175,262,kNN,Oracle,SERA,2.0577241230057552e-05,1
176,262,kNN,Oracle,MAE,0.0005444863739196,2
177,262,kNN,Oracle,MSE,0.0002089594026061,2
178,262,kNN,Oracle,R2,0.999824270048295,2
179,262,kNN,Oracle,RMSE,0.0144554281363842,2
183,262,kNN,Oracle,SERA,2.0577241230057552e-05,2
184,262,kNN,Oracle,MAE,0.0005099052869732,3
185,262,kNN,Oracle,MSE,0.0002080027213466,3
186,262,kNN,Oracle,R2,0.9998263749789856,3
187,262,kNN,Oracle,RMSE,0.0144222994472676,3
191,262,kNN,Oracle,SERA,1.9884137145709246e-05,3
192,262,kNN,Oracle,MAE,0.0,4
193,262,kNN,Oracle,MSE,0.0,4
194,262,kNN,Oracle,R2,1.0,4
195,262,kNN,Oracle,RMSE,0.0,4
199,262,kNN,Oracle,SERA,0.0,4
200,262,MR,Oracle,MAE,0.8927921395043376,0
201,262,MR,Oracle,MSE,1.1564848972243285,0
202,262,MR,Oracle,R2,-6.731615887933806e-05,0
203,262,MR,Oracle,RMSE,1.075399877824211,0
207,262,MR,Oracle,SERA,0.4159365892410278,0
208,262,MR,Oracle,MAE,0.89051615021579,1
209,262,MR,Oracle,MSE,1.16103969304781,1
210,262,MR,Oracle,R2,-0.0008504206090278,1
211,262,MR,Oracle,RMSE,1.077515518703935,1
215,262,MR,Oracle,SERA,0.416788101196289,1
216,262,MR,Oracle,MAE,0.9083481758536106,2
217,262,MR,Oracle,MSE,1.1909543171769692,2
218,262,MR,Oracle,R2,-0.0015646198743493,2
219,262,MR,Oracle,RMSE,1.0913085343645808,2
223,262,MR,Oracle,SERA,0.4434615075588226,2
224,262,MR,Oracle,MAE,0.898833376472054,3
225,262,MR,Oracle,MSE,1.2025613547427312,3
226,262,MR,Oracle,R2,-0.0038077345161453,3
227,262,MR,Oracle,RMSE,1.096613584970901,3
231,262,MR,Oracle,SERA,0.4864941835403442,3
232,262,MR,Oracle,MAE,0.900254724628289,4
233,262,MR,Oracle,MSE,1.1868766699774884,4
234,262,MR,Oracle,R2,-0.0021687435562258,4
235,262,MR,Oracle,RMSE,1.08943869491472,4
239,262,MR,Oracle,SERA,0.4605416059494018,4
