,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,1865,GCN,Oracle,MAE,0.7127015368548715,0
1,1865,GCN,Oracle,MSE,0.5842285417257899,0
2,1865,GCN,Oracle,R2,0.4069029838782009,0
3,1865,GCN,Oracle,RMSE,0.7643484426135699,0
7,1865,GCN,Oracle,SERA,0.0970322042703628,0
8,1865,GCN,Oracle,MAE,0.2198313528629824,1
9,1865,GCN,Oracle,MSE,0.0801147413836688,1
10,1865,GCN,Oracle,R2,0.9184498108443075,1
11,1865,GCN,Oracle,RMSE,0.2830454758226474,1
15,1865,GCN,Oracle,SERA,0.0163134280592203,1
16,1865,GCN,Oracle,MAE,0.8463304299829879,2
17,1865,GCN,Oracle,MSE,0.8150584735712135,2
18,1865,GCN,Oracle,R2,0.1702640704103284,2
19,1865,GCN,Oracle,RMSE,0.9028058891983444,2
23,1865,GCN,Oracle,SERA,0.1401049494743347,2
24,1865,GCN,Oracle,MAE,0.7530278915965875,3
25,1865,GCN,Oracle,MSE,0.6201961166454213,3
26,1865,GCN,Oracle,R2,0.3422486803388193,3
27,1865,GCN,Oracle,RMSE,0.7875253117490392,3
31,1865,GCN,Oracle,SERA,0.1024605929851532,3
32,1865,GCN,Oracle,MAE,0.9458676557828885,4
33,1865,GCN,Oracle,MSE,1.0090202355826217,4
34,1865,GCN,Oracle,R2,-0.0316121749800131,4
35,1865,GCN,Oracle,RMSE,1.0044999928236047,4
39,1865,GCN,Oracle,SERA,0.1299860179424286,4
40,1865,DNN,Oracle,MAE,0.2190154011191667,0
41,1865,DNN,Oracle,MSE,0.0985988260754117,0
42,1865,DNN,Oracle,R2,0.8999044631306524,0
43,1865,DNN,Oracle,RMSE,0.314004500087836,0
47,1865,DNN,Oracle,SERA,0.0265113823115825,0
48,1865,DNN,Oracle,MAE,0.2015420407667971,1
49,1865,DNN,Oracle,MSE,0.0752979652130563,1
50,1865,DNN,Oracle,R2,0.9233528911145532,1
51,1865,DNN,Oracle,RMSE,0.2744047470672772,1
55,1865,DNN,Oracle,SERA,0.0156367607414722,1
56,1865,DNN,Oracle,MAE,0.2466662852970617,2
57,1865,DNN,Oracle,MSE,0.1093189199460732,2
58,1865,DNN,Oracle,R2,0.8887124806325091,2
59,1865,DNN,Oracle,RMSE,0.3306341179401685,2
63,1865,DNN,Oracle,SERA,0.0246377121657133,2
64,1865,DNN,Oracle,MAE,0.0726991149892924,3
65,1865,DNN,Oracle,MSE,0.0152112155972746,3
66,1865,DNN,Oracle,R2,0.9838676881969606,3
67,1865,DNN,Oracle,RMSE,0.1233337569251606,3
71,1865,DNN,Oracle,SERA,0.0053316950798034,3
72,1865,DNN,Oracle,MAE,0.206905344391685,4
73,1865,DNN,Oracle,MSE,0.0844223235755772,4
74,1865,DNN,Oracle,R2,0.9136874625805892,4
75,1865,DNN,Oracle,RMSE,0.2905551988445177,4
79,1865,DNN,Oracle,SERA,0.0215049870312213,4
80,1865,XGBoost,Oracle,MAE,0.2019359180073554,0
81,1865,XGBoost,Oracle,MSE,0.0729076255577251,0
82,1865,XGBoost,Oracle,R2,0.9259856510209532,0
83,1865,XGBoost,Oracle,RMSE,0.2700141210339287,0
87,1865,XGBoost,Oracle,SERA,0.0150254694744944,0
88,1865,XGBoost,Oracle,MAE,0.1566353711973039,1
89,1865,XGBoost,Oracle,MSE,0.044393676743304,1
90,1865,XGBoost,Oracle,R2,0.9548109040457928,1
91,1865,XGBoost,Oracle,RMSE,0.2106980700986701,1
95,1865,XGBoost,Oracle,SERA,0.0092620039358735,1
96,1865,XGBoost,Oracle,MAE,0.14294093252986,2
97,1865,XGBoost,Oracle,MSE,0.0377566117937742,2
98,1865,XGBoost,Oracle,R2,0.9615634725597064,2
99,1865,XGBoost,Oracle,RMSE,0.1943106064881026,2
103,1865,XGBoost,Oracle,SERA,0.0071554249152541,2
104,1865,XGBoost,Oracle,MAE,0.1989913093610469,3
105,1865,XGBoost,Oracle,MSE,0.0714813663573881,3
