,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,230,DNN,MAE,MAE,0.2762697110171551,0
1,230,DNN,MAE,MSE,0.1467261456515993,0
2,230,DNN,MAE,R2,0.7964125451821102,0
3,230,DNN,MAE,RMSE,0.383048489948204,0
7,230,DNN,MAE,SERA,0.0245459601283073,0
8,230,DNN,MSE,MAE,0.2762697110171551,0
9,230,DNN,MSE,MSE,0.1467261456515993,0
10,230,DNN,MSE,R2,0.7964125451821102,0
11,230,DNN,MSE,RMSE,0.383048489948204,0
15,230,DNN,MSE,SERA,0.0245459601283073,0
40,230,DNN,SERA,MAE,0.2480939598398742,0
41,230,DNN,SERA,MSE,0.1270521639035498,0
42,230,DNN,SERA,R2,0.8237108555986448,0
43,230,DNN,SERA,RMSE,0.3564437738319325,0
47,230,DNN,SERA,SERA,0.021459549665451,0
48,230,DNN,MAE,MAE,0.268993051488251,1
49,230,DNN,MAE,MSE,0.1269389658428115,1
50,230,DNN,MAE,R2,0.8311685068726651,1
51,230,DNN,MAE,RMSE,0.356284950345663,1
55,230,DNN,MAE,SERA,0.021897928789258,1
56,230,DNN,MSE,MAE,0.268993051488251,1
57,230,DNN,MSE,MSE,0.1269389658428115,1
58,230,DNN,MSE,R2,0.8311685068726651,1
59,230,DNN,MSE,RMSE,0.356284950345663,1
63,230,DNN,MSE,SERA,0.021897928789258,1
88,230,DNN,SERA,MAE,0.1000872480367245,1
89,230,DNN,SERA,MSE,0.0194685612715345,1
90,230,DNN,SERA,R2,0.9741064042337924,1
91,230,DNN,SERA,RMSE,0.1395297863236898,1
95,230,DNN,SERA,SERA,0.0018450717907398,1
96,230,DNN,MAE,MAE,0.2411920593746004,2
97,230,DNN,MAE,MSE,0.1230022613916673,2
98,230,DNN,MAE,R2,0.8366308236481248,2
99,230,DNN,MAE,RMSE,0.3507167823068455,2
103,230,DNN,MAE,SERA,0.0216214749962091,2
104,230,DNN,MSE,MAE,0.2411920593746004,2
105,230,DNN,MSE,MSE,0.1230022613916673,2
106,230,DNN,MSE,R2,0.8366308236481248,2
107,230,DNN,MSE,RMSE,0.3507167823068455,2
111,230,DNN,MSE,SERA,0.0216214749962091,2
136,230,DNN,SERA,MAE,0.4827399621201642,2
137,230,DNN,SERA,MSE,0.3002639991691574,2
138,230,DNN,SERA,R2,0.601195281473837,2
139,230,DNN,SERA,RMSE,0.5479635016761221,2
143,230,DNN,SERA,SERA,0.0358194671571254,2
144,230,DNN,MAE,MAE,0.3246688218408979,3
145,230,DNN,MAE,MSE,0.2052843607111982,3
146,230,DNN,MAE,R2,0.7231889479373164,3
147,230,DNN,MAE,RMSE,0.453083171957642,3
151,230,DNN,MAE,SERA,0.0374487899243831,3
152,230,DNN,MSE,MAE,0.3246688218408979,3
153,230,DNN,MSE,MSE,0.2052843607111982,3
154,230,DNN,MSE,R2,0.7231889479373164,3
155,230,DNN,MSE,RMSE,0.453083171957642,3
159,230,DNN,MSE,SERA,0.0374487899243831,3
184,230,DNN,SERA,MAE,0.4584306779973032,3
185,230,DNN,SERA,MSE,0.3357398327052701,3
186,230,DNN,SERA,R2,0.5472792180148502,3
187,230,DNN,SERA,RMSE,0.5794306107768816,3
191,230,DNN,SERA,SERA,0.0578096657991409,3
192,230,DNN,MAE,MAE,0.2822735953078475,4
193,230,DNN,MAE,MSE,0.1059668652301989,4
194,230,DNN,MAE,R2,0.8621999003824625,4
195,230,DNN,MAE,RMSE,0.3255255216264907,4
199,230,DNN,MAE,SERA,0.0097657069563865,4
200,230,DNN,MSE,MAE,0.2822735953078475,4
201,230,DNN,MSE,MSE,0.1059668652301989,4
202,230,DNN,MSE,R2,0.8621999003824625,4
203,230,DNN,MSE,RMSE,0.3255255216264907,4
207,230,DNN,MSE,SERA,0.0097657069563865,4
232,230,DNN,SERA,MAE,0.2825049032294317,4
233,230,DNN,SERA,MSE,0.0931285024799049,4
234,230,DNN,SERA,R2,0.8788950027814378,4
235,230,DNN,SERA,RMSE,0.305169629026063,4
239,230,DNN,SERA,SERA,0.0082540092989802,4
