,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,230,XGBoost,MAE,MAE,0.1179610432389014,0
1,230,XGBoost,MAE,MSE,0.0638495654290701,0
2,230,XGBoost,MAE,R2,0.9114065836105398,0
3,230,XGBoost,MAE,RMSE,0.2526847154638961,0
7,230,XGBoost,MAE,SERA,0.018429135903716,0
8,230,XGBoost,MSE,MAE,0.3404897275844015,0
9,230,XGBoost,MSE,MSE,0.1846113410962743,0
10,230,XGBoost,MSE,R2,0.7438455641467461,0
11,230,XGBoost,MSE,RMSE,0.4296642190086048,0
15,230,XGBoost,MSE,SERA,0.0255283433943986,0
40,230,XGBoost,SERA,MAE,0.3806330741552615,0
41,230,XGBoost,SERA,MSE,0.2423653564750843,0
42,230,XGBoost,SERA,R2,0.6637099281681081,0
43,230,XGBoost,SERA,RMSE,0.4923061613214731,0
47,230,XGBoost,SERA,SERA,0.0210208464413881,0
48,230,XGBoost,MAE,MAE,0.1159629197352875,1
49,230,XGBoost,MAE,MSE,0.0554549446230386,1
50,230,XGBoost,MAE,R2,0.9262437578576548,1
51,230,XGBoost,MAE,RMSE,0.2354887356606226,1
55,230,XGBoost,MAE,SERA,0.0128057897090911,1
56,230,XGBoost,MSE,MAE,0.3199144663146858,1
57,230,XGBoost,MSE,MSE,0.1683823809660854,1
58,230,XGBoost,MSE,R2,0.7760478935203976,1
59,230,XGBoost,MSE,RMSE,0.4103442225328455,1
63,230,XGBoost,MSE,SERA,0.0231309756636619,1
88,230,XGBoost,SERA,MAE,0.1904360211290368,1
89,230,XGBoost,SERA,MSE,0.0650772337384777,1
90,230,XGBoost,SERA,R2,0.9134459110509134,1
91,230,XGBoost,SERA,RMSE,0.2551023985353287,1
95,230,XGBoost,SERA,SERA,0.005581100936979,1
96,230,XGBoost,MAE,MAE,0.1642622657961494,2
97,230,XGBoost,MAE,MSE,0.0837350159450702,2
98,230,XGBoost,MAE,R2,0.8887848041817873,2
99,230,XGBoost,MAE,RMSE,0.2893700329078155,2
103,230,XGBoost,MAE,SERA,0.0187976602464914,2
104,230,XGBoost,MSE,MAE,0.3082760578716694,2
105,230,XGBoost,MSE,MSE,0.1546218097991983,2
106,230,XGBoost,MSE,R2,0.794634363408195,2
107,230,XGBoost,MSE,RMSE,0.3932197983306517,2
111,230,XGBoost,MSE,SERA,0.019435666501522,2
136,230,XGBoost,SERA,MAE,0.367857587013262,2
137,230,XGBoost,SERA,MSE,0.2270736308257423,2
138,230,XGBoost,SERA,R2,0.6984052844271983,2
139,230,XGBoost,SERA,RMSE,0.4765224347559539,2
143,230,XGBoost,SERA,SERA,0.0199788566678762,2
144,230,XGBoost,MAE,MAE,0.2550306127654686,3
145,230,XGBoost,MAE,MSE,0.1772633081608637,3
146,230,XGBoost,MAE,R2,0.7609733023298753,3
147,230,XGBoost,MAE,RMSE,0.4210264934191954,3
151,230,XGBoost,MAE,SERA,0.0404132381081581,3
152,230,XGBoost,MSE,MAE,0.2322433611710587,3
153,230,XGBoost,MSE,MSE,0.0904174861470268,3
154,230,XGBoost,MSE,R2,0.8780785863155316,3
155,230,XGBoost,MSE,RMSE,0.3006950051913514,3
159,230,XGBoost,MSE,SERA,0.0117964595556259,3
184,230,XGBoost,SERA,MAE,0.1988900272783247,3
185,230,XGBoost,SERA,MSE,0.0720581635904464,3
186,230,XGBoost,SERA,R2,0.9028347994748712,3
187,230,XGBoost,SERA,RMSE,0.2684365168721394,3
191,230,XGBoost,SERA,SERA,0.0061040674336254,3
192,230,XGBoost,MAE,MAE,0.1193638861990831,4
193,230,XGBoost,MAE,MSE,0.0609301650708248,4
194,230,XGBoost,MAE,R2,0.9207659602062108,4
195,230,XGBoost,MAE,RMSE,0.2468403635364864,4
199,230,XGBoost,MAE,SERA,0.0188073590397834,4
200,230,XGBoost,MSE,MAE,0.2097778014509961,4
201,230,XGBoost,MSE,MSE,0.0729923137303277,4
202,230,XGBoost,MSE,R2,0.9050802523835796,4
203,230,XGBoost,MSE,RMSE,0.2701708972675031,4
207,230,XGBoost,MSE,SERA,0.008101450279355,4
232,230,XGBoost,SERA,MAE,0.178809415885896,4
233,230,XGBoost,SERA,MSE,0.0570783689486708,4
234,230,XGBoost,SERA,R2,0.9257748645291444,4
235,230,XGBoost,SERA,RMSE,0.238910797053358,4
239,230,XGBoost,SERA,SERA,0.0048824152909219,4
