,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,262,kNN,MAE,MAE,0.4350423065510355,0
1,262,kNN,MAE,MSE,0.3470716161609488,0
2,262,kNN,MAE,R2,0.6998707198666709,0
3,262,kNN,MAE,RMSE,0.589127843647666,0
7,262,kNN,MAE,SERA,0.0908419638872146,0
8,262,kNN,MSE,MAE,0.4350423065510355,0
9,262,kNN,MSE,MSE,0.3470716161609488,0
10,262,kNN,MSE,R2,0.6998707198666709,0
11,262,kNN,MSE,RMSE,0.589127843647666,0
15,262,kNN,MSE,SERA,0.0908419638872146,0
40,262,kNN,SERA,MAE,0.4350423065510355,0
41,262,kNN,SERA,MSE,0.3470716161609488,0
42,262,kNN,SERA,R2,0.6998707198666709,0
43,262,kNN,SERA,RMSE,0.589127843647666,0
47,262,kNN,SERA,SERA,0.0908419638872146,0
48,262,kNN,MAE,MAE,0.4312824136195927,1
49,262,kNN,MAE,MSE,0.3353015245247688,1
50,262,kNN,MAE,R2,0.7109602075958964,1
51,262,kNN,MAE,RMSE,0.5790522640701519,1
55,262,kNN,MAE,SERA,0.081837959587574,1
56,262,kNN,MSE,MAE,0.4312824136195927,1
57,262,kNN,MSE,MSE,0.3353015245247688,1
58,262,kNN,MSE,R2,0.7109602075958964,1
59,262,kNN,MSE,RMSE,0.5790522640701519,1
63,262,kNN,MSE,SERA,0.081837959587574,1
88,262,kNN,SERA,MAE,0.3489201453522551,1
89,262,kNN,SERA,MSE,0.2292520140943378,1
90,262,kNN,SERA,R2,0.8023780098943296,1
91,262,kNN,SERA,RMSE,0.4788026880608941,1
95,262,kNN,SERA,SERA,0.0534786283969879,1
96,262,kNN,MAE,MAE,0.425453752243597,2
97,262,kNN,MAE,MSE,0.3202080361783574,2
98,262,kNN,MAE,R2,0.7307125593231023,2
99,262,kNN,MAE,RMSE,0.5658692748138543,2
103,262,kNN,MAE,SERA,0.0791195705533027,2
104,262,kNN,MSE,MAE,0.425453752243597,2
105,262,kNN,MSE,MSE,0.3202080361783574,2
106,262,kNN,MSE,R2,0.7307125593231023,2
107,262,kNN,MSE,RMSE,0.5658692748138543,2
111,262,kNN,MSE,SERA,0.0791195705533027,2
136,262,kNN,SERA,MAE,0.3490916201984906,2
137,262,kNN,SERA,MSE,0.2215075748967939,2
138,262,kNN,SERA,R2,0.8137173300008029,2
139,262,kNN,SERA,RMSE,0.4706459124403334,2
143,262,kNN,SERA,SERA,0.0498879328370094,2
144,262,kNN,MAE,MAE,0.4322375920043788,3
145,262,kNN,MAE,MSE,0.3383208145908584,3
146,262,kNN,MAE,R2,0.7175952402804759,3
147,262,kNN,MAE,RMSE,0.5816535176467674,3
151,262,kNN,MAE,SERA,0.08830177038908,3
152,262,kNN,MSE,MAE,0.4322375920043788,3
153,262,kNN,MSE,MSE,0.3383208145908584,3
154,262,kNN,MSE,R2,0.7175952402804759,3
155,262,kNN,MSE,RMSE,0.5816535176467674,3
159,262,kNN,MSE,SERA,0.08830177038908,3
184,262,kNN,SERA,MAE,0.4322375920043788,3
185,262,kNN,SERA,MSE,0.3383208145908584,3
186,262,kNN,SERA,R2,0.7175952402804759,3
187,262,kNN,SERA,RMSE,0.5816535176467674,3
191,262,kNN,SERA,SERA,0.08830177038908,3
192,262,kNN,MAE,MAE,0.3465935103428865,4
193,262,kNN,MAE,MSE,0.2248129883916051,4
194,262,kNN,MAE,R2,0.810173579268511,4
195,262,kNN,MAE,RMSE,0.4741444805031533,4
199,262,kNN,MAE,SERA,0.046665146946907,4
200,262,kNN,MSE,MAE,0.4240389099085951,4
201,262,kNN,MSE,MSE,0.317296168249093,4
202,262,kNN,MSE,R2,0.7320831133403021,4
203,262,kNN,MSE,RMSE,0.5632904830095152,4
207,262,kNN,MSE,SERA,0.0746150016784668,4
232,262,kNN,SERA,MAE,0.3465935103428865,4
233,262,kNN,SERA,MSE,0.2248129883916051,4
234,262,kNN,SERA,R2,0.810173579268511,4
235,262,kNN,SERA,RMSE,0.4741444805031533,4
239,262,kNN,SERA,SERA,0.046665146946907,4
