,Target ID,Algorithm,Selection Metric,Metric,Value,trial
120,260,GCN,SERA,MAE,0.3273799965986114,0
121,260,GCN,SERA,MSE,0.15050034229775,0
122,260,GCN,SERA,R2,0.8768082519120312,0
123,260,GCN,SERA,RMSE,0.3879437359949894,0
127,260,GCN,SERA,SERA,0.0381408147513866,0
128,260,GCN,SERA,MAE,0.5339177543913728,1
129,260,GCN,SERA,MSE,0.3716154179025364,1
130,260,GCN,SERA,R2,0.6926170026204912,1
131,260,GCN,SERA,RMSE,0.6096026721582972,1
135,260,GCN,SERA,SERA,0.0628195479512214,1
136,260,GCN,SERA,MAE,0.5119195560704992,2
137,260,GCN,SERA,MSE,0.2936777152655639,2
138,260,GCN,SERA,R2,0.7638952957137194,2
139,260,GCN,SERA,RMSE,0.5419203956906992,2
143,260,GCN,SERA,SERA,0.0621066242456436,2
144,260,GCN,SERA,MAE,0.6449930067275712,3
145,260,GCN,SERA,MSE,0.4695357349899259,3
146,260,GCN,SERA,R2,0.6258838497963501,3
147,260,GCN,SERA,RMSE,0.6852267763229382,3
151,260,GCN,SERA,SERA,0.1335071474313736,3
152,260,GCN,SERA,MAE,0.459392379826863,4
153,260,GCN,SERA,MSE,0.255538773725241,4
154,260,GCN,SERA,R2,0.7958671544484731,4
155,260,GCN,SERA,RMSE,0.5055084309141055,4
159,260,GCN,SERA,SERA,0.0474847257137298,4
160,260,GCN,MSE,MAE,0.1324660938623168,0
161,260,GCN,MSE,MSE,0.029030328065826,0
162,260,GCN,MSE,R2,0.976237284198856,0
163,260,GCN,MSE,RMSE,0.1703828866577453,0
167,260,GCN,MSE,SERA,0.0057108583860099,0
168,260,GCN,MSE,MAE,1.2472922233737946,1
169,260,GCN,MSE,MSE,1.5995100393502404,1
170,260,GCN,MSE,R2,-0.3230403437218019,1
171,260,GCN,MSE,RMSE,1.2647173752859728,1
175,260,GCN,MSE,SERA,0.3463166356086731,1
176,260,GCN,MSE,MAE,1.4103527698868676,2
177,260,GCN,MSE,MSE,2.079822597309719,2
178,260,GCN,MSE,R2,-0.6720911181895031,2
179,260,GCN,MSE,RMSE,1.4421590055571956,2
183,260,GCN,MSE,SERA,0.4219521880149841,2
184,260,GCN,MSE,MAE,1.4917700412646218,3
185,260,GCN,MSE,MSE,2.284850725726342,3
186,260,GCN,MSE,R2,-0.8205207689188869,3
187,260,GCN,MSE,RMSE,1.511572269435485,3
191,260,GCN,MSE,SERA,0.5097110867500305,3
192,260,GCN,MSE,MAE,0.2746930958205599,4
193,260,GCN,MSE,MSE,0.104109754347122,4
194,260,GCN,MSE,R2,0.9168336761786328,4
195,260,GCN,MSE,RMSE,0.3226604319514898,4
199,260,GCN,MSE,SERA,0.0187064073979854,4
200,260,GCN,MAE,MAE,0.292467751679111,0
201,260,GCN,MAE,MSE,0.1498847433701026,0
202,260,GCN,MAE,R2,0.8773121491581114,0
203,260,GCN,MAE,RMSE,0.3871495103575653,0
207,260,GCN,MAE,SERA,0.045632030814886,0
208,260,GCN,MAE,MAE,0.2274786174650016,1
209,260,GCN,MAE,MSE,0.0982763419252086,1
210,260,GCN,MAE,R2,0.9187103788024562,1
211,260,GCN,MAE,RMSE,0.3134905770915749,1
215,260,GCN,MAE,SERA,0.0241478737443685,1
216,260,GCN,MAE,MAE,1.3489379295648138,2
217,260,GCN,MAE,MSE,1.9636372843852976,2
218,260,GCN,MAE,R2,-0.5786829447922686,2
219,260,GCN,MAE,RMSE,1.4012984280249865,2
223,260,GCN,MAE,SERA,0.3556349277496338,2
224,260,GCN,MAE,MAE,0.3305087426902835,3
225,260,GCN,MAE,MSE,0.1768108798439814,3
226,260,GCN,MAE,R2,0.8591208277624074,3
227,260,GCN,MAE,RMSE,0.4204888581686576,3
231,260,GCN,MAE,SERA,0.0472481399774551,3
232,260,GCN,MAE,MAE,0.6174825540622829,4
233,260,GCN,MAE,MSE,0.5201958013341142,4
234,260,GCN,MAE,R2,0.5844503453535959,4
235,260,GCN,MAE,RMSE,0.7212460061131113,4
239,260,GCN,MAE,SERA,0.1022879183292388,4
