,Target ID,Algorithm,Selection Metric,Metric,Value,trial
120,279,GCN,SERA,MAE,2.5589515660185733,0
121,279,GCN,SERA,MSE,6.723500643995677,0
122,279,GCN,SERA,R2,-4.44445953961839,0
123,279,GCN,SERA,RMSE,2.5929713928224656,0
127,279,GCN,SERA,SERA,1.1302999258041382,0
128,279,GCN,SERA,MAE,0.2095649167972692,1
129,279,GCN,SERA,MSE,0.0748678052738779,1
130,279,GCN,SERA,R2,0.9371981420570727,1
131,279,GCN,SERA,RMSE,0.2736198188616424,1
135,279,GCN,SERA,SERA,0.0179086048156023,1
136,279,GCN,SERA,MAE,0.3872571856430356,2
137,279,GCN,SERA,MSE,0.2052536768928866,2
138,279,GCN,SERA,R2,0.8331545463211981,2
139,279,GCN,SERA,RMSE,0.4530493095601036,2
143,279,GCN,SERA,SERA,0.0472583696246147,2
144,279,GCN,SERA,MAE,0.7439770051918128,3
145,279,GCN,SERA,MSE,0.6585923091113731,3
146,279,GCN,SERA,R2,0.4545962766710442,3
147,279,GCN,SERA,RMSE,0.8115370041540763,3
151,279,GCN,SERA,SERA,0.1488005220890045,3
152,279,GCN,SERA,MAE,0.2886212840431127,4
153,279,GCN,SERA,MSE,0.130438186182796,4
154,279,GCN,SERA,R2,0.892140336628418,4
155,279,GCN,SERA,RMSE,0.3611622712615425,4
159,279,GCN,SERA,SERA,0.0203613396733999,4
160,279,GCN,MSE,MAE,1.69045826493588,0
161,279,GCN,MSE,MSE,2.955866941986506,0
162,279,GCN,MSE,R2,-1.3935593706699163,0
163,279,GCN,MSE,RMSE,1.7192634882374795,0
167,279,GCN,MSE,SERA,0.5923611521720886,0
168,279,GCN,MSE,MAE,0.4970785040692972,1
169,279,GCN,MSE,MSE,0.3170649090641769,1
170,279,GCN,MSE,R2,0.734034338192586,1
171,279,GCN,MSE,RMSE,0.5630851703465266,1
175,279,GCN,MSE,SERA,0.0626409575343132,1
176,279,GCN,MSE,MAE,0.6302532792477031,2
177,279,GCN,MSE,MSE,0.5085785096749887,2
178,279,GCN,MSE,R2,0.5865895634001517,2
179,279,GCN,MSE,RMSE,0.713146906096485,2
183,279,GCN,MSE,SERA,0.0663460865616798,2
184,279,GCN,MSE,MAE,0.3292084400549098,3
185,279,GCN,MSE,MSE,0.1851777400131973,3
186,279,GCN,MSE,R2,0.8466477250286871,3
187,279,GCN,MSE,RMSE,0.4303228323168517,3
191,279,GCN,MSE,SERA,0.0323564484715461,3
192,279,GCN,MSE,MAE,0.2576891501809312,4
193,279,GCN,MSE,MSE,0.1106901233474918,4
194,279,GCN,MSE,R2,0.9084700593268902,4
195,279,GCN,MSE,RMSE,0.3327012523984421,4
199,279,GCN,MSE,SERA,0.0184955615550279,4
200,279,GCN,MAE,MAE,0.2794091804194518,0
201,279,GCN,MAE,MSE,0.1536372588632743,0
202,279,GCN,MAE,R2,0.8755898327449447,0
203,279,GCN,MAE,RMSE,0.3919658899231849,0
207,279,GCN,MAE,SERA,0.0346123054623603,0
208,279,GCN,MAE,MAE,0.9005750711809489,1
209,279,GCN,MAE,MSE,0.9173042864350236,1
210,279,GCN,MAE,R2,0.2305315579054302,1
211,279,GCN,MAE,RMSE,0.9577600359354236,1
215,279,GCN,MAE,SERA,0.2027221918106079,1
216,279,GCN,MAE,MAE,0.9225520608991474,2
217,279,GCN,MAE,MSE,1.2317154449240684,2
218,279,GCN,MAE,R2,-0.0012299186181627,2
219,279,GCN,MAE,RMSE,1.109826763474403,2
223,279,GCN,MAE,SERA,0.4209984242916107,2
224,279,GCN,MAE,MAE,0.8265936576411809,3
225,279,GCN,MAE,MSE,0.7812051010182888,3
226,279,GCN,MAE,R2,0.3530562612341474,3
227,279,GCN,MAE,RMSE,0.8838580774187046,3
231,279,GCN,MAE,SERA,0.1081807389855384,3
232,279,GCN,MAE,MAE,0.2250075761493801,4
233,279,GCN,MAE,MSE,0.1053294174271816,4
234,279,GCN,MAE,R2,0.9129028405002532,4
235,279,GCN,MAE,RMSE,0.3245449389948665,4
239,279,GCN,MAE,SERA,0.0280835498124361,4
