,Target ID,Algorithm,Selection Metric,Metric,Value,trial
168,2409,kNN,Oracle,MAE,0.0044678650531047,1
169,2409,kNN,Oracle,MSE,0.0030000295143043,1
170,2409,kNN,Oracle,R2,0.9976818980626856,1
171,2409,kNN,Oracle,RMSE,0.0547725251773587,1
175,2409,kNN,Oracle,SERA,0.000775214692112,1
176,2409,kNN,Oracle,MAE,0.00756276258927,2
177,2409,kNN,Oracle,MSE,0.0084219816537736,2
178,2409,kNN,Oracle,R2,0.9933996319232468,2
179,2409,kNN,Oracle,RMSE,0.0917713553009526,2
183,2409,kNN,Oracle,SERA,0.002186452737078,2
184,2409,kNN,Oracle,MAE,0.0074133835211055,3
185,2409,kNN,Oracle,MSE,0.007502260055587,3
186,2409,kNN,Oracle,R2,0.9940755356092758,3
187,2409,kNN,Oracle,RMSE,0.0866155878326013,3
191,2409,kNN,Oracle,SERA,0.0046737622469663,3
192,2409,kNN,Oracle,MAE,0.0082456994715677,4
193,2409,kNN,Oracle,MSE,0.0106937466581656,4
194,2409,kNN,Oracle,R2,0.9915416749387932,4
195,2409,kNN,Oracle,RMSE,0.1034105732416449,4
199,2409,kNN,Oracle,SERA,0.0061454768292605,4
200,2409,MR,Oracle,MAE,0.9560828434007272,0
201,2409,MR,Oracle,MSE,1.3267676994268045,0
202,2409,MR,Oracle,R2,-0.0144487608198249,0
203,2409,MR,Oracle,RMSE,1.1518540269612312,0
207,2409,MR,Oracle,SERA,0.4807284474372864,0
208,2409,MR,Oracle,MAE,0.944419300481574,1
209,2409,MR,Oracle,MSE,1.3285053345648408,1
210,2409,MR,Oracle,R2,-0.026526830854046,1
211,2409,MR,Oracle,RMSE,1.1526080576522275,1
215,2409,MR,Oracle,SERA,0.4359495937824249,1
216,2409,MR,Oracle,MAE,0.9414151987528449,2
217,2409,MR,Oracle,MSE,1.299061022949463,2
218,2409,MR,Oracle,R2,-0.0180835411566349,2
219,2409,MR,Oracle,RMSE,1.1397635820421106,2
223,2409,MR,Oracle,SERA,0.4559344947338104,2
224,2409,MR,Oracle,MAE,0.935395592993934,3
225,2409,MR,Oracle,MSE,1.290403255657275,3
226,2409,MR,Oracle,R2,-0.0190193463265466,3
227,2409,MR,Oracle,RMSE,1.135959178693176,3
231,2409,MR,Oracle,SERA,0.4481149613857269,3
232,2409,MR,Oracle,MAE,0.9298420606678828,4
233,2409,MR,Oracle,MSE,1.2854793842187726,4
234,2409,MR,Oracle,R2,-0.0167626781115088,4
235,2409,MR,Oracle,RMSE,1.1337898324728322,4
239,2409,MR,Oracle,SERA,0.4480849206447601,4
