,Target ID,Algorithm,Selection Metric,Metric,Value,trial
24,2409,SVR,SERA,MAE,0.1061030194568677,0
25,2409,SVR,SERA,MSE,0.0221536544120138,0
26,2409,SVR,SERA,R2,0.9830612794722036,0
27,2409,SVR,SERA,RMSE,0.1488410373922927,0
31,2409,SVR,SERA,SERA,0.0071858558803796,0
32,2409,SVR,MAE,MAE,0.1061030194568677,0
33,2409,SVR,MAE,MSE,0.0221536544120138,0
34,2409,SVR,MAE,R2,0.9830612794722036,0
35,2409,SVR,MAE,RMSE,0.1488410373922927,0
39,2409,SVR,MAE,SERA,0.0071858558803796,0
40,2409,SVR,MSE,MAE,0.1061030194568677,0
41,2409,SVR,MSE,MSE,0.0221536544120138,0
42,2409,SVR,MSE,R2,0.9830612794722036,0
43,2409,SVR,MSE,RMSE,0.1488410373922927,0
47,2409,SVR,MSE,SERA,0.0071858558803796,0
72,2409,SVR,SERA,MAE,0.1048697790450103,1
73,2409,SVR,SERA,MSE,0.0192405807624963,1
74,2409,SVR,SERA,R2,0.9851329370834734,1
75,2409,SVR,SERA,RMSE,0.1387104205259877,1
79,2409,SVR,SERA,SERA,0.0061231963336467,1
80,2409,SVR,MAE,MAE,0.1048697790450103,1
81,2409,SVR,MAE,MSE,0.0192405807624963,1
82,2409,SVR,MAE,R2,0.9851329370834734,1
83,2409,SVR,MAE,RMSE,0.1387104205259877,1
87,2409,SVR,MAE,SERA,0.0061231963336467,1
88,2409,SVR,MSE,MAE,0.1048697790450103,1
89,2409,SVR,MSE,MSE,0.0192405807624963,1
90,2409,SVR,MSE,R2,0.9851329370834734,1
91,2409,SVR,MSE,RMSE,0.1387104205259877,1
95,2409,SVR,MSE,SERA,0.0061231963336467,1
120,2409,SVR,SERA,MAE,0.1071796820197366,2
121,2409,SVR,SERA,MSE,0.0212892536317069,2
122,2409,SVR,SERA,R2,0.9833154575935628,2
123,2409,SVR,SERA,RMSE,0.1459083740972634,2
127,2409,SVR,SERA,SERA,0.009074586443603,2
128,2409,SVR,MAE,MAE,0.099672018170725,2
129,2409,SVR,MAE,MSE,0.0151387782613089,2
130,2409,SVR,MAE,R2,0.9881356297288753,2
131,2409,SVR,MAE,RMSE,0.1230397426090811,2
135,2409,SVR,MAE,SERA,0.0076186973601579,2
136,2409,SVR,MSE,MAE,0.1071796820197366,2
137,2409,SVR,MSE,MSE,0.0212892536317069,2
138,2409,SVR,MSE,R2,0.9833154575935628,2
139,2409,SVR,MSE,RMSE,0.1459083740972634,2
143,2409,SVR,MSE,SERA,0.009074586443603,2
168,2409,SVR,SERA,MAE,0.1078525997198013,3
169,2409,SVR,SERA,MSE,0.0237477375210658,3
170,2409,SVR,SERA,R2,0.9812466344459704,3
171,2409,SVR,SERA,RMSE,0.1541030094484395,3
175,2409,SVR,SERA,SERA,0.007770980708301,3
176,2409,SVR,MAE,MAE,0.0986127325516559,3
177,2409,SVR,MAE,MSE,0.014566180706671,3
178,2409,SVR,MAE,R2,0.988497223734432,3
179,2409,SVR,MAE,RMSE,0.1206904333684781,3
183,2409,SVR,MAE,SERA,0.0057796970941126,3
184,2409,SVR,MSE,MAE,0.0986127325516559,3
185,2409,SVR,MSE,MSE,0.014566180706671,3
186,2409,SVR,MSE,R2,0.988497223734432,3
187,2409,SVR,MSE,RMSE,0.1206904333684781,3
191,2409,SVR,MSE,SERA,0.0057796970941126,3
216,2409,SVR,SERA,MAE,0.0984798795905433,4
217,2409,SVR,SERA,MSE,0.0145210053902277,4
218,2409,SVR,SERA,R2,0.988514466656801,4
219,2409,SVR,SERA,RMSE,0.1205031343585211,4
223,2409,SVR,SERA,SERA,0.0052631478756666,4
224,2409,SVR,MAE,MAE,0.0984798795905433,4
225,2409,SVR,MAE,MSE,0.0145210053902277,4
226,2409,SVR,MAE,R2,0.988514466656801,4
227,2409,SVR,MAE,RMSE,0.1205031343585211,4
231,2409,SVR,MAE,SERA,0.0052631478756666,4
232,2409,SVR,MSE,MAE,0.0984798795905433,4
233,2409,SVR,MSE,MSE,0.0145210053902277,4
234,2409,SVR,MSE,R2,0.988514466656801,4
235,2409,SVR,MSE,RMSE,0.1205031343585211,4
239,2409,SVR,MSE,SERA,0.0052631478756666,4
