,Target ID,Algorithm,Selection Metric,Metric,Value,trial
24,260,SVR,SERA,MAE,0.092156729006179,0
25,260,SVR,SERA,MSE,0.0089480586264533,0
26,260,SVR,SERA,R2,0.9926755848700624,0
27,260,SVR,SERA,RMSE,0.0945941786076359,0
31,260,SVR,SERA,SERA,0.0019397616852074,0
32,260,SVR,MAE,MAE,0.0933226871790657,0
33,260,SVR,MAE,MSE,0.0096253689197789,0
34,260,SVR,MAE,R2,0.99212117391153,0
35,260,SVR,MAE,RMSE,0.0981089645230188,0
39,260,SVR,MAE,SERA,0.0020685063209384,0
40,260,SVR,MSE,MAE,0.092156729006179,0
41,260,SVR,MSE,MSE,0.0089480586264533,0
42,260,SVR,MSE,R2,0.9926755848700624,0
43,260,SVR,MSE,RMSE,0.0945941786076359,0
47,260,SVR,MSE,SERA,0.0019397616852074,0
72,260,SVR,SERA,MAE,0.092801046416902,1
73,260,SVR,SERA,MSE,0.0091898515486982,1
74,260,SVR,SERA,R2,0.9923985820328572,1
75,260,SVR,SERA,RMSE,0.0958637134097061,1
79,260,SVR,SERA,SERA,0.0020774982403963,1
80,260,SVR,MAE,MAE,0.092801046416902,1
81,260,SVR,MAE,MSE,0.0091898515486982,1
82,260,SVR,MAE,R2,0.9923985820328572,1
83,260,SVR,MAE,RMSE,0.0958637134097061,1
87,260,SVR,MAE,SERA,0.0020774982403963,1
88,260,SVR,MSE,MAE,0.092801046416902,1
89,260,SVR,MSE,MSE,0.0091898515486982,1
90,260,SVR,MSE,R2,0.9923985820328572,1
91,260,SVR,MSE,RMSE,0.0958637134097061,1
95,260,SVR,MSE,SERA,0.0020774982403963,1
120,260,SVR,SERA,MAE,0.0927197135595922,2
121,260,SVR,SERA,MSE,0.0090113458280001,2
122,260,SVR,SERA,R2,0.9927552516539518,2
123,260,SVR,SERA,RMSE,0.0949281087349798,2
127,260,SVR,SERA,SERA,0.0019129754509776,2
128,260,SVR,MAE,MAE,0.0942232714825986,2
129,260,SVR,MAE,MSE,0.0100241019217955,2
130,260,SVR,MAE,R2,0.9919410377534404,2
131,260,SVR,MAE,RMSE,0.1001204370835221,2
135,260,SVR,MAE,SERA,0.0019936943426728,2
136,260,SVR,MSE,MAE,0.0942232714825986,2
137,260,SVR,MSE,MSE,0.0100241019217955,2
138,260,SVR,MSE,R2,0.9919410377534404,2
139,260,SVR,MSE,RMSE,0.1001204370835221,2
143,260,SVR,MSE,SERA,0.0019936943426728,2
168,260,SVR,SERA,MAE,0.093675683231508,3
169,260,SVR,SERA,MSE,0.0102440107323039,3
170,260,SVR,SERA,R2,0.9918377887512724,3
171,260,SVR,SERA,RMSE,0.1012127004496172,3
175,260,SVR,SERA,SERA,0.0021277742926031,3
176,260,SVR,MAE,MAE,0.093675683231508,3
177,260,SVR,MAE,MSE,0.0102440107323039,3
178,260,SVR,MAE,R2,0.9918377887512724,3
179,260,SVR,MAE,RMSE,0.1012127004496172,3
183,260,SVR,MAE,SERA,0.0021277742926031,3
184,260,SVR,MSE,MAE,0.093675683231508,3
185,260,SVR,MSE,MSE,0.0102440107323039,3
186,260,SVR,MSE,R2,0.9918377887512724,3
187,260,SVR,MSE,RMSE,0.1012127004496172,3
191,260,SVR,MSE,SERA,0.0021277742926031,3
216,260,SVR,SERA,MAE,0.0925079227444758,4
217,260,SVR,SERA,MSE,0.0089991452415363,4
218,260,SVR,SERA,R2,0.9928111843893348,4
219,260,SVR,SERA,RMSE,0.0948638247254258,4
223,260,SVR,SERA,SERA,0.0020476102363318,4
224,260,SVR,MAE,MAE,0.0925079227444758,4
225,260,SVR,MAE,MSE,0.0089991452415363,4
226,260,SVR,MAE,R2,0.9928111843893348,4
227,260,SVR,MAE,RMSE,0.0948638247254258,4
231,260,SVR,MAE,SERA,0.0020476102363318,4
232,260,SVR,MSE,MAE,0.0943680005551519,4
233,260,SVR,MSE,MSE,0.01030116108233,4
234,260,SVR,MSE,R2,0.9917710909637468,4
235,260,SVR,MSE,RMSE,0.1014946357317966,4
239,260,SVR,MSE,SERA,0.0022090582642704,4
