,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,260,GCN,Oracle,MAE,1.1707676841932746,0
1,260,GCN,Oracle,MSE,1.4437559565042213,0
2,260,GCN,Oracle,R2,-0.1817834921750305,0
3,260,GCN,Oracle,RMSE,1.2015639627186816,0
7,260,GCN,Oracle,SERA,0.3648115992546081,0
8,260,GCN,Oracle,MAE,0.7100955121543543,1
9,260,GCN,Oracle,MSE,0.5682423006196036,1
10,260,GCN,Oracle,R2,0.5299763863723981,1
11,260,GCN,Oracle,RMSE,0.7538184798873026,1
15,260,GCN,Oracle,SERA,0.1214749813079834,1
16,260,GCN,Oracle,MAE,0.5143581638924252,2
17,260,GCN,Oracle,MSE,0.3593140751601688,2
18,260,GCN,Oracle,R2,0.7111263842921292,2
19,260,GCN,Oracle,RMSE,0.5994281234311323,2
23,260,GCN,Oracle,SERA,0.0591533705592155,2
24,260,GCN,Oracle,MAE,0.70091790855793,3
25,260,GCN,Oracle,MSE,0.5628084815710833,3
26,260,GCN,Oracle,R2,0.551566096599968,3
27,260,GCN,Oracle,RMSE,0.7502056261926349,3
31,260,GCN,Oracle,SERA,0.119903452694416,3
32,260,GCN,Oracle,MAE,1.4549612862492685,4
33,260,GCN,Oracle,MSE,2.190353716940805,4
34,260,GCN,Oracle,R2,-0.749727176370673,4
35,260,GCN,Oracle,RMSE,1.4799843637487542,4
39,260,GCN,Oracle,SERA,0.4744950532913208,4
40,260,DNN,Oracle,MAE,0.2362683512418991,0
41,260,DNN,Oracle,MSE,0.0994171102083187,0
42,260,DNN,Oracle,R2,0.9186223273021744,0
43,260,DNN,Oracle,RMSE,0.3153047893837307,0
47,260,DNN,Oracle,SERA,0.0229477267712354,0
48,260,DNN,Oracle,MAE,0.2039865460027514,1
49,260,DNN,Oracle,MSE,0.0561458411823696,1
50,260,DNN,Oracle,R2,0.9535587703803048,1
51,260,DNN,Oracle,RMSE,0.2369511366977791,1
55,260,DNN,Oracle,SERA,0.0112889194861054,1
56,260,DNN,Oracle,MAE,0.2791215863056522,2
57,260,DNN,Oracle,MSE,0.1188378629874754,2
58,260,DNN,Oracle,R2,0.9044592863530716,2
