,Target ID,Algorithm,Selection Metric,Metric,Value,trial
0,4005,GCN,Oracle,MAE,0.38510484619044,0
1,4005,GCN,Oracle,MSE,0.1853888792274749,0
2,4005,GCN,Oracle,R2,0.8424507152807557,0
3,4005,GCN,Oracle,RMSE,0.4305680889562938,0
7,4005,GCN,Oracle,SERA,0.0313876643776893,0
8,4005,GCN,Oracle,MAE,0.3386735711487164,1
9,4005,GCN,Oracle,MSE,0.1699133263500949,1
10,4005,GCN,Oracle,R2,0.8582890183309401,1
11,4005,GCN,Oracle,RMSE,0.4122054419219801,1
15,4005,GCN,Oracle,SERA,0.0218010116368532,1
16,4005,GCN,Oracle,MAE,0.592903032873189,2
17,4005,GCN,Oracle,MSE,0.4883970158821604,2
18,4005,GCN,Oracle,R2,0.588379107166269,2
19,4005,GCN,Oracle,RMSE,0.6988540733816756,2
23,4005,GCN,Oracle,SERA,0.1212915331125259,2
24,4005,GCN,Oracle,MAE,1.084480223368002,3
25,4005,GCN,Oracle,MSE,1.268995229690017,3
26,4005,GCN,Oracle,R2,-0.0317376792529566,3
27,4005,GCN,Oracle,RMSE,1.1264968840125644,3
31,4005,GCN,Oracle,SERA,0.2455436736345291,3
32,4005,GCN,Oracle,MAE,0.258870131056502,4
33,4005,GCN,Oracle,MSE,0.1043490252380171,4
34,4005,GCN,Oracle,R2,0.9098116328211244,4
35,4005,GCN,Oracle,RMSE,0.3230309973330998,4
39,4005,GCN,Oracle,SERA,0.0205225497484207,4
40,4005,DNN,Oracle,MAE,0.2384710064852617,0
41,4005,DNN,Oracle,MSE,0.1022202702918619,0
42,4005,DNN,Oracle,R2,0.9131300079303576,0
43,4005,DNN,Oracle,RMSE,0.3197190489974939,0
47,4005,DNN,Oracle,SERA,0.0207963641732931,0
48,4005,DNN,Oracle,MAE,0.35105510385177,1
49,4005,DNN,Oracle,MSE,0.2167532939022914,1
50,4005,DNN,Oracle,R2,0.8192235846433431,1
51,4005,DNN,Oracle,RMSE,0.4655677114043579,1
55,4005,DNN,Oracle,SERA,0.0534994676709175,1
56,4005,DNN,Oracle,MAE,0.2420423455087736,2
57,4005,DNN,Oracle,MSE,0.1015311796935195,2
58,4005,DNN,Oracle,R2,0.914429545069145,2
59,4005,DNN,Oracle,RMSE,0.318639576470845,2
63,4005,DNN,Oracle,SERA,0.0344813205301761,2
64,4005,DNN,Oracle,MAE,0.2245424731799701,3
65,4005,DNN,Oracle,MSE,0.0999097306021057,3
66,4005,DNN,Oracle,R2,0.9187698809463732,3
67,4005,DNN,Oracle,RMSE,0.3160850053420847,3
71,4005,DNN,Oracle,SERA,0.0229127649217844,3
72,4005,DNN,Oracle,MAE,0.3321358657089387,4
73,4005,DNN,Oracle,MSE,0.1906743420184097,4
74,4005,DNN,Oracle,R2,0.83520107130544,4
75,4005,DNN,Oracle,RMSE,0.4366627325733325,4
79,4005,DNN,Oracle,SERA,0.0433321557939052,4
80,4005,XGBoost,Oracle,MAE,0.1347364474496904,0
81,4005,XGBoost,Oracle,MSE,0.0324039380433838,0
82,4005,XGBoost,Oracle,R2,0.9724621170261368,0
83,4005,XGBoost,Oracle,RMSE,0.1800109386770255,0
87,4005,XGBoost,Oracle,SERA,0.0058316625654697,0
